round,B0_accuracy,alt_accuracy,alt_minus_B0_pp,returning_client_rate,flip_fraction,reset_recovery_coeff_mean_I,reset_recovery_coeff_mean_F,reset_residual_ratio_mean_I,reset_residual_ratio_mean_F
778,70.62000274658203,79.83000183105469,9.209999084472656,1.0,0.5,-0.019065621072997925,0.005636247058607583,1.2862350059294785,1.092478157136976
779,51.86000061035156,71.44000244140625,19.580001831054688,1.0,0.5,0.004744397618778126,0.004339025702971452,1.2835542020513344,1.4439057794688361
780,74.5999984741211,82.56999969482422,7.970001220703125,1.0,0.5,0.004031935104293567,0.000776027979170954,1.1206704328805568,1.2866658716706934
781,68.62999725341797,75.66999816894531,7.040000915527344,1.0,0.3,0.0018350227255446233,-0.009389650202934488,1.374452034127108,1.3560288648686682
782,80.3499984741211,85.05000305175781,4.700004577636719,1.0,0.4,-0.006728071455994275,0.008318418667326109,1.1965194757326278,1.0840175209366483
783,81.5199966430664,82.55999755859375,1.0400009155273438,1.0,0.8,0.01571149962680867,-0.0048409346816339896,1.151957459834666,1.1441506419980993
784,78.7300033569336,81.55999755859375,2.8299942016601562,1.0,0.6,0.0009384496652559409,-1.7597289986458584e-06,1.1804773615628328,1.2836485643573194
785,77.55000305175781,82.12000274658203,4.569999694824219,1.0,0.6,-0.0032698662077042706,-0.0007521389463139957,1.1752768720612232,1.252229709843243
786,71.27999877929688,74.88999938964844,3.6100006103515625,1.0,0.0,-0.003897403289808821,,1.1991218711073368,
787,78.95999908447266,83.66999816894531,4.709999084472656,1.0,0.6,-0.01818530281981157,0.012363954024822576,1.2435406581099282,1.3225612928291106
788,79.30000305175781,85.37000274658203,6.069999694824219,1.0,0.5,0.008173867957450572,0.011148016655023915,1.1087435812859603,1.1956113955328973
789,80.63999938964844,85.76000213623047,5.120002746582031,1.0,0.5,-0.007237449548737028,0.0007993276713778409,1.116093097501825,1.1607182354249614
790,80.43000030517578,85.5,5.069999694824219,1.0,0.0,-0.0030508443996840454,,1.1607244117451736,
791,79.69999694824219,85.37999725341797,5.680000305175781,1.0,0.5,-0.004081756005625192,0.007273664860519409,1.088908549944266,1.2513754556579737
792,78.18000030517578,82.37999725341797,4.1999969482421875,1.0,0.6,0.007327662806830927,-0.002305638018445634,1.132481265403194,1.134600386685951
793,78.4000015258789,81.26000213623047,2.8600006103515625,1.0,0.3,0.0034311686854234516,0.004246675059991048,1.0953844905952275,1.152076658636146
794,78.7300033569336,83.27999877929688,4.549995422363281,1.0,0.6,-0.010599845468263654,-0.0019813536973166236,1.2761676035102432,1.1467289126630693
795,81.2699966430664,85.0,3.7300033569335938,1.0,0.8,0.0017676571661229146,-0.0056145545299641705,1.044728568960476,1.1133344856998255
796,77.19999694824219,82.54000091552734,5.340003967285156,1.0,0.5,0.004299018697354551,-0.011636175365303734,1.2012770300097309,1.2334150669055153
797,77.73999786376953,81.36000061035156,3.6200027465820312,1.0,0.3,0.009118087589285865,0.005467390519050576,1.3404914232931755,1.1151913216248774
798,81.97000122070312,85.23999786376953,3.2699966430664062,1.0,0.6,0.0006282863267973917,0.003269608992535384,1.2201913845975771,1.0571633703291525
799,81.79000091552734,86.37999725341797,4.589996337890625,1.0,0.6,0.009763962118750844,0.00898499628052183,1.1008324261705298,1.0699601298735493
800,80.77999877929688,84.18000030517578,3.4000015258789062,1.0,1.0,,0.00417280857755779,,1.188472685974179
801,80.11000061035156,80.20999908447266,0.09999847412109375,1.0,0.4,-0.009638597537133484,0.011814663248714805,1.187001483747375,1.0972550085940398
802,78.66999816894531,82.43000030517578,3.7600021362304688,1.0,0.6,0.005927674885623652,0.004251051277676609,1.2734911440122694,1.24195115931686
803,81.88999938964844,85.5199966430664,3.6299972534179688,1.0,0.4,-0.0011281383201864933,0.0036167431182954415,1.1312849708608226,1.1194057577284895
804,76.2300033569336,82.37999725341797,6.149993896484375,1.0,0.7,0.017496802919464337,0.0007680581091725938,1.1298988504178336,1.1883746017989127
805,69.37999725341797,76.0199966430664,6.6399993896484375,1.0,0.5,-0.0038254272658778303,-0.009757647234000782,1.2373013282393088,1.3205870529243164
806,77.79000091552734,85.06999969482422,7.279998779296875,1.0,0.1,-0.003364363573986646,-0.02513943637131036,1.2438599710425455,1.2743688014524475
807,74.91000366210938,81.98999786376953,7.079994201660156,1.0,0.6,0.0010341449437561473,-0.0007270654524012763,1.1027283266457695,1.2077695691487256
808,79.88999938964844,83.41000366210938,3.5200042724609375,1.0,0.7,0.0055447990391338554,0.005199299195234994,1.1908324006795035,1.154261291017739
809,79.7300033569336,82.87999725341797,3.149993896484375,1.0,0.1,0.012600765540220781,0.0025678903142827133,1.1604672658921888,1.0503116068691283
810,81.23999786376953,86.66000366210938,5.420005798339844,1.0,0.7,-0.017224422329116782,-0.0011506071220531904,1.3769912004359839,1.12902903167643
811,76.30000305175781,83.7300033569336,7.430000305175781,1.0,0.6,0.004074704634618421,0.009627888730533532,1.097999662452688,1.1939418817336815
812,70.95999908447266,85.63999938964844,14.680000305175781,1.0,0.3,0.00579800325958209,0.003263065097192252,1.1445054455400978,1.044056733489435
813,70.13999938964844,82.6500015258789,12.510002136230469,1.0,0.6,-0.011745306353616819,-0.0005523576378697779,1.4167996788473098,1.1605817381713714
814,72.1500015258789,76.16000366210938,4.010002136230469,1.0,0.4,-0.011312550688067398,0.00024114021664344286,1.3116461783848197,1.210013399495431
815,79.48999786376953,83.33000183105469,3.8400039672851562,1.0,0.5,-0.0002098537343845623,-0.004256488005482747,1.048282520659297,1.1629557036760712
816,80.51000213623047,86.06999969482422,5.55999755859375,1.0,0.7,0.005417575603717491,0.013008957911518943,1.1168024854622305,1.2142290913869442
817,79.62999725341797,85.01000213623047,5.3800048828125,1.0,0.7,-0.004766814701204235,0.00914351886777695,1.0894104309922594,1.1420420797404833
818,72.08999633789062,85.76000213623047,13.670005798339844,1.0,0.4,-0.011934163917477524,0.017990819768396817,1.224614497302311,1.1469173042814256
819,78.80000305175781,81.6500015258789,2.8499984741210938,1.0,0.4,0.009146386042196523,-0.003761851014997314,1.177484548722125,1.1998417672862076
820,71.55000305175781,84.55000305175781,13.0,1.0,0.3,0.002290623333590649,-0.0069015662822197,1.0899849535660642,1.2266456430455361
821,78.06999969482422,82.45999908447266,4.3899993896484375,1.0,0.8,-0.0029595050172009836,-0.0011114669727395512,1.0826005323817554,1.2066448044278428
822,77.8499984741211,80.69000244140625,2.8400039672851562,1.0,0.4,-0.0008244378186254227,-0.016161518401474933,1.3342061903098879,1.3597506192627022
823,62.58000183105469,67.41999816894531,4.839996337890625,1.0,0.2,0.0006192235376681808,0.008342483350472014,1.519629532148635,1.0990104378727712
824,71.25,85.20999908447266,13.959999084472656,1.0,0.5,-0.0074470821101101925,-0.0008379052783182031,1.2848075538712522,1.2751311877198823
825,77.72000122070312,84.66000366210938,6.94000244140625,1.0,0.5,0.003334391659432303,-0.007463815456788486,1.1216532567062985,1.101086353644058
826,78.1500015258789,85.62999725341797,7.4799957275390625,1.0,0.4,0.016867619285019765,-0.003899518823798508,1.1125453171993909,1.1442612678331114
827,76.13999938964844,81.7699966430664,5.629997253417969,1.0,0.5,-0.01302024025172889,0.005536155325206582,1.2562517740965666,1.1050098297055908
828,62.650001525878906,76.41000366210938,13.760002136230469,1.0,0.5,0.031757066597108884,-0.0021958523611725015,1.2646914414335781,1.2473611615882734
829,77.51000213623047,85.18000030517578,7.6699981689453125,1.0,0.6,0.0371413564370583,0.010858298412507314,1.4524494571349025,1.151554845084531
830,70.22000122070312,75.93000030517578,5.709999084472656,1.0,0.5,-0.002011927667754264,0.0011267486350114368,1.3306504791696967,1.1661166865295811
831,72.70999908447266,78.23999786376953,5.529998779296875,1.0,0.4,0.013760769606235146,-0.03170753071285159,1.1504222197207692,1.7567600712771645
832,80.83000183105469,85.08000183105469,4.25,1.0,0.7,0.010699031614914227,0.008642851617165251,1.1683798708536617,1.208206296737323
833,78.87999725341797,82.80999755859375,3.9300003051757812,1.0,0.5,0.0010857972523183746,-0.0011194307968340135,1.1850235529962811,1.1295189511923893
834,79.61000061035156,84.76000213623047,5.150001525878906,1.0,0.2,0.016936426012838735,-0.013141314709044002,1.130492418388407,1.1426395985412099
835,81.62000274658203,81.18000030517578,-0.44000244140625,1.0,0.6,0.00996789283559257,0.0028327032414600037,1.042354089339092,1.1700316822119523
836,80.75,84.54000091552734,3.7900009155273438,1.0,0.4,0.00549086164031213,-0.004832358739000343,1.2875609626767666,1.1931278864316825
837,81.6500015258789,86.12000274658203,4.470001220703125,1.0,0.6,0.00440757359036682,0.005971510321513294,1.100489510274468,1.0968605585038496
838,81.45999908447266,84.9000015258789,3.44000244140625,1.0,0.4,0.005350813337918062,0.0001524179819976014,1.0861105457490974,1.1355150202039395
839,76.20999908447266,84.06999969482422,7.8600006103515625,1.0,0.7,-0.004527181913672455,0.0065487545338953875,1.179883464185644,1.1961370393619843
840,68.2699966430664,72.04000091552734,3.7700042724609375,1.0,0.1,-0.0071885469922358496,-0.003784562633928984,1.173612656020381,1.1220249408569998
841,77.61000061035156,82.94000244140625,5.3300018310546875,1.0,0.5,-0.0020304782141907394,-0.002476670062653405,1.2305290952574333,1.364408926628718
842,76.41999816894531,82.9000015258789,6.480003356933594,1.0,0.4,0.010303114496578576,0.009899868650229644,1.1332451583209713,1.1823436796643692
843,80.62000274658203,85.38999938964844,4.769996643066406,1.0,0.8,0.05259626795322619,-0.005146827213835286,1.2570679109292857,1.156699049272275
844,80.45999908447266,84.68000030517578,4.220001220703125,1.0,0.2,0.0013879318368332683,-0.002802035559705252,1.1070212076661043,1.269541018994929
845,81.69999694824219,84.08999633789062,2.3899993896484375,1.0,0.5,-0.0027239896282506455,0.0020541359847445276,1.359495729199238,1.0513874005896096
846,73.72000122070312,77.0999984741211,3.3799972534179688,1.0,0.5,-0.013755899517175828,0.006214035589533011,1.2822970538617047,1.1831935999789778
847,77.91999816894531,76.7300033569336,-1.1899948120117188,1.0,0.4,0.005003273301303786,0.006282670542651618,1.2768063461146277,1.16427497398427
848,81.23999786376953,86.0999984741211,4.8600006103515625,1.0,0.4,0.01019711482552748,0.013251520539726907,1.0976434270702555,1.058583176158398
849,78.47000122070312,85.41999816894531,6.9499969482421875,1.0,0.9,-0.011219834501534652,-0.02191775772206474,1.0894721564125236,1.637775741679596
850,82.08000183105469,85.9000015258789,3.8199996948242188,1.0,0.6,-0.013786589564167319,-0.0008006390935194379,1.2185849154387296,1.045725749199152
851,61.29999923706055,70.62000274658203,9.320003509521484,1.0,0.8,-0.0067011874484255995,-0.010250575141730889,1.1772202026760983,1.3376851583135234
852,72.61000061035156,77.9000015258789,5.290000915527344,1.0,0.5,-0.007364474067475375,-0.01892339589954683,1.8177785662536734,1.7810690836609075
853,73.36000061035156,80.16000366210938,6.8000030517578125,1.0,0.4,-0.017095799796885972,0.012641807632046519,1.3243350563005425,1.0552092006637612
854,72.94000244140625,77.20999908447266,4.269996643066406,1.0,0.6,-0.012392452671896238,-0.00998948569108092,1.8419869205865147,1.2550717304514956
855,67.52999877929688,84.37999725341797,16.849998474121094,1.0,0.6,0.009706275407576752,-0.008925583683247048,1.0736606706887464,1.1467854194258351
856,80.80999755859375,85.41000366210938,4.600006103515625,1.0,0.4,0.0074966189820076315,0.013430518774105078,1.0612669499622502,1.0361215840771065
857,78.80999755859375,83.8499984741211,5.040000915527344,1.0,0.5,-0.008297218756563878,-0.009168407285285932,1.0933634681430928,1.099888549159942
858,77.4800033569336,85.44000244140625,7.959999084472656,1.0,0.7,0.005974895484164701,0.003346984382389333,1.1443796383957816,1.0683062535300383
859,77.80999755859375,83.9000015258789,6.090003967285156,1.0,0.6,0.007144533311202152,-0.014117214652550345,1.1069616045488804,1.1288603670464503
860,63.5099983215332,76.44000244140625,12.930004119873047,1.0,0.3,-0.013729058399650803,0.0006844124596162016,1.7481121964919328,1.1665354647792612
861,77.37000274658203,78.19999694824219,0.8299942016601562,1.0,0.5,0.0011700531454738518,0.001101027897512363,1.0564985759001597,1.1283145161297568
862,73.0,84.19000244140625,11.19000244140625,1.0,0.6,0.0033054811187744637,-0.010402022893126008,1.1560427703488905,1.2681630456228101
863,71.75,77.22000122070312,5.470001220703125,1.0,0.6,-0.01037739668694159,0.0010842368650140453,1.1236493267845278,1.1611232618614815
864,74.22000122070312,84.19000244140625,9.970001220703125,1.0,0.4,-0.028083423888387134,0.0332400900491329,1.2041965242711925,1.3357594092588672
865,80.93000030517578,81.16000366210938,0.23000335693359375,1.0,0.7,0.003151770981162719,0.024979491692515267,1.292858069720461,1.3912123575746165
866,73.33000183105469,77.54000091552734,4.209999084472656,1.0,0.2,-0.0031694932561214828,-0.004904432854213405,1.1951015742704565,1.3199376818860642
867,79.0,85.54000091552734,6.540000915527344,1.0,0.5,0.002203394260576561,-0.00711766996023806,1.195274758489063,1.1442026779730914
868,74.12000274658203,78.88999938964844,4.769996643066406,1.0,0.4,-0.015681053125690972,-0.00240124660042569,1.2918964796880892,1.088569130230178
869,81.61000061035156,86.23999786376953,4.629997253417969,1.0,0.3,0.013983272018407393,-0.015285141131253885,1.141309299761577,1.1004115011923896
870,80.83000183105469,84.80999755859375,3.9799957275390625,1.0,0.6,-0.0026061463059816664,0.006131677498834701,1.0866998787275555,1.0475277831560244
871,82.56999969482422,78.41000366210938,-4.159996032714844,1.0,0.8,0.006792119398843027,0.002785960205531181,1.0731572365449482,1.087643466426264
872,81.18000030517578,77.3499984741211,-3.8300018310546875,1.0,0.7,-0.010124607353022098,-0.007766826004943091,1.1457567261662411,1.2714572081374806
873,82.04000091552734,84.87000274658203,2.8300018310546875,1.0,0.4,0.013918943037754157,-0.0006833155878703512,1.21855044205401,1.248857797465972
874,79.08000183105469,80.87000274658203,1.7900009155273438,1.0,0.4,0.017358705931748163,-0.0010940592169336287,1.1568569332352967,1.1545638542550587
875,78.76000213623047,80.26000213623047,1.5,1.0,0.4,0.003342933196247573,0.003021570694398924,1.0777797595519794,1.1239710340230582
876,81.69000244140625,85.87999725341797,4.189994812011719,1.0,0.6,0.00015822699157227988,0.007348517063801078,1.0339998057788424,1.1604121349383838
877,78.98999786376953,83.2699966430664,4.279998779296875,1.0,0.7,-0.009740966679688596,-0.001000915216428989,1.0962487630648228,1.1075603805455567
878,73.66000366210938,83.27999877929688,9.6199951171875,1.0,0.3,-0.006147889231465539,0.011516977838739471,1.123443832104196,1.160891873778968
879,69.66999816894531,81.37999725341797,11.709999084472656,1.0,0.3,-0.0032876748559830973,0.012070694923996884,1.1120911853228443,1.1294621134843368
880,81.36000061035156,85.93000030517578,4.569999694824219,1.0,0.3,0.006198646851385844,-0.006023965048247249,1.1281997104680301,1.1361142469838967
881,72.66000366210938,83.38999938964844,10.729995727539062,1.0,0.8,0.008233163874044177,-0.013393992152641756,1.0243493103838914,1.1987015645297445
882,80.27999877929688,85.55000305175781,5.2700042724609375,1.0,0.3,-0.006698020754345569,-0.016405820963267943,1.121664265363881,1.1330341299676057
883,79.7300033569336,84.45999908447266,4.7299957275390625,1.0,0.5,-0.014358293286624297,-0.0018537166457562719,1.1468906678247914,1.092306932392719
884,81.5,86.11000061035156,4.6100006103515625,1.0,0.2,-0.0028525190484435872,0.014900618766584415,1.0598132768126836,1.0783956087467426
885,75.18000030517578,82.04000091552734,6.8600006103515625,1.0,0.6,0.014009740983431834,-0.0014833364146142395,1.0885465546117814,1.3288290239995162
886,79.11000061035156,79.38999938964844,0.279998779296875,1.0,0.7,-0.0032981171773057787,-0.042019574639909296,1.2144745670741024,1.9443562097915215
887,67.73999786376953,74.6500015258789,6.910003662109375,1.0,0.2,0.0037553933113735854,-0.021919511685355737,1.1603812490908316,1.4054092155473557
888,81.61000061035156,85.4800033569336,3.8700027465820312,1.0,0.6,-0.0022565148887254177,0.009931001830985593,1.2963197368157793,1.0974068509430952
889,82.2699966430664,86.45999908447266,4.19000244140625,1.0,0.7,0.006989791455815041,0.012293941539669792,1.083049792420231,1.0344548769913875
890,81.81999969482422,85.56999969482422,3.75,1.0,0.5,0.008772057151306847,-0.010138335451896605,1.1094170307055484,1.0752563498769239
891,81.55000305175781,85.3499984741211,3.7999954223632812,1.0,0.5,-0.0016286644246098607,0.0024911741535138345,1.1038183465631808,1.0801476052192456
892,79.41000366210938,75.0199966430664,-4.390007019042969,1.0,0.6,-0.017299641904749502,-0.012828190902889851,1.1388599539432849,1.1269114931678645
893,80.69000244140625,83.29000091552734,2.5999984741210938,1.0,0.4,0.0017165378055495797,-0.007322161640694999,1.2140579669326341,1.2284693007427554
894,74.38999938964844,83.06999969482422,8.680000305175781,1.0,0.4,-0.009673179719509206,-0.002638186792646684,1.1163129350337604,1.1317280374232543
895,72.94000244140625,76.81999969482422,3.8799972534179688,1.0,0.7,-0.002045717848676911,-0.009574993151048946,1.1319549359333827,1.1176923590555587
896,76.55000305175781,84.51000213623047,7.959999084472656,1.0,0.4,-0.004055608697555992,-0.00013293653229769957,1.1014159609462966,1.2614859300865353
897,77.4800033569336,80.06999969482422,2.589996337890625,1.0,0.8,-0.02659593230272865,-0.00846397863462885,1.232953426228057,1.1496357466899523
898,80.43000030517578,79.75,-0.6800003051757812,1.0,0.6,-0.005821330312930367,-0.0053941401860513535,1.0884077713938,1.2807344423525606
899,76.38999938964844,83.66000366210938,7.2700042724609375,1.0,0.4,0.0041397820991771845,0.005380044896169838,1.1153592921464563,1.0966773282231819
900,79.0199966430664,27.780000686645508,-51.2399959564209,1.0,0.5,-0.011437518050055795,-0.005244333209502313,1.285303474008216,1.1260747120750483
901,80.7699966430664,72.5199966430664,-8.25,1.0,0.3,-0.011249481371249365,0.027349463433549052,1.6357822480090027,1.7369730849695977
902,81.73999786376953,81.16000366210938,-0.5799942016601562,1.0,0.6,0.020415068573700172,0.006245626128381243,1.1249432790792586,1.3704804727119615
903,81.41000366210938,74.31999969482422,-7.090003967285156,1.0,0.5,-0.03214044539320617,0.006716292776633627,1.277882835901453,1.131492485803618
904,82.06999969482422,81.12999725341797,-0.94000244140625,1.0,0.4,-0.016117810874789026,-0.01646445720751781,1.3349939772961215,1.198917410760834
905,82.27999877929688,83.91000366210938,1.6300048828125,1.0,0.6,-0.001825907158777521,0.0017455062833840274,1.1702999827415024,1.1757713411188124
906,80.66000366210938,83.33000183105469,2.6699981689453125,1.0,0.4,0.016312652898534754,0.0036680553137437505,1.1676113712893217,1.1865445440104114
907,76.16000366210938,82.37000274658203,6.209999084472656,1.0,0.5,0.004032425883141404,0.002328489001613536,1.0795313161288902,1.1472259394527327
908,81.54000091552734,85.2300033569336,3.69000244140625,1.0,0.5,-0.013416177368508683,-0.007997271158451093,1.1161744057991343,1.0575746137153281
909,81.33000183105469,80.37999725341797,-0.9500045776367188,1.0,0.4,0.003363684977342468,0.005645451609183389,1.1369898978995174,1.5425530392808797
910,80.30000305175781,82.6500015258789,2.3499984741210938,1.0,0.4,-0.015004062503022197,0.00233452120521229,1.2308790898330038,1.1191399918350249
911,79.2699966430664,84.20999908447266,4.94000244140625,1.0,0.7,-0.0014298525832181022,0.001259670179301958,1.0803078545603988,1.1741816368610531
912,80.87999725341797,82.7300033569336,1.850006103515625,1.0,0.5,-0.00019593886387480635,0.008509747059388808,1.1174523488148629,1.1101705271644369
913,72.7699966430664,79.22000122070312,6.450004577636719,1.0,0.6,-0.013646018020656514,-0.0094362246908308,1.1117241921126055,1.306852101253612
914,72.36000061035156,76.43000030517578,4.069999694824219,1.0,0.4,0.007733002275055682,-0.00390745943788815,1.1615260158884422,1.1242472856804349
915,81.51000213623047,84.02999877929688,2.5199966430664062,1.0,0.3,-0.010082115027615676,-0.006866480880249443,1.0936843877616005,1.174987504006588
916,78.87999725341797,83.7699966430664,4.8899993896484375,1.0,0.6,0.006835569131088005,-0.0045260227536464475,1.1127139439234617,1.1284728923041383
917,81.52999877929688,85.55000305175781,4.0200042724609375,1.0,0.6,0.004549295410985629,-0.005442415214859878,1.119890830759295,1.0885824457075224
918,81.18000030517578,85.5999984741211,4.4199981689453125,1.0,0.6,0.007457333516580891,0.00832674298187631,1.0679664935108941,1.0938283512553497
919,81.66999816894531,84.72000122070312,3.0500030517578125,1.0,0.4,0.012643055319994758,-0.004113846424334544,1.0704056167884888,1.0814124885413456
920,71.91999816894531,78.3499984741211,6.430000305175781,1.0,0.7,-0.002062977002068552,-0.011194655428093869,1.0690489480958092,1.1610410241542677
921,77.88999938964844,85.31999969482422,7.430000305175781,1.0,0.5,-0.00866910049788091,0.003656661879325923,1.1158497518914898,1.2214393743616214
922,82.30999755859375,85.91000366210938,3.600006103515625,1.0,0.5,-0.002026999784452716,-0.010719805537789135,1.143245299625948,1.056409928565568
923,82.2300033569336,84.91999816894531,2.6899948120117188,1.0,0.7,-0.013655883704392293,-0.0018384093628319343,2.884609330928752,1.0625932668455296
924,81.02999877929688,74.7699966430664,-6.260002136230469,1.0,0.4,4.0539412753732695e-05,0.014175430940689904,1.1204394454643063,1.3356416444015573
925,82.56999969482422,82.30999755859375,-0.26000213623046875,1.0,0.0,0.01788848478982189,,1.164087067340731,
926,78.25,84.37999725341797,6.129997253417969,1.0,0.9,0.021697396662738885,-0.00046391365929003895,1.0125950375149109,1.0867618982917575
927,75.7699966430664,81.16000366210938,5.390007019042969,1.0,0.7,0.01823534134286384,-0.03860363780228922,1.0703970001427516,1.2180851435070088
928,79.95999908447266,80.41999816894531,0.45999908447265625,1.0,0.4,-0.014763881503657943,-0.012835611156244472,1.0999373321778714,1.5093353770726734
929,81.30999755859375,85.3499984741211,4.040000915527344,1.0,0.4,0.007127857213939815,-0.025118925630157607,1.0575491772392074,1.1613046291821898
930,79.58000183105469,73.7300033569336,-5.849998474121094,1.0,0.5,-0.01260375159112297,0.003768372285419251,1.3882714948465256,1.0631149932255628
931,81.91000366210938,85.5199966430664,3.6099929809570312,1.0,0.4,-0.026991375601236437,-0.016102647911113037,1.2973232211473118,1.1379461357305551
932,82.01000213623047,85.16000366210938,3.1500015258789062,1.0,0.7,0.0010738892749604107,-0.0009340949577468216,1.0366392908698627,1.0594880760319518
933,80.02999877929688,84.97000122070312,4.94000244140625,1.0,0.4,-0.0011169933449475316,-0.005426702096574917,1.0611907361058284,1.108226034654716
934,81.55000305175781,85.68000030517578,4.129997253417969,1.0,0.5,-0.0005528466928540528,-0.019696369573464316,1.1424045912293592,1.4081148739908707
935,80.91000366210938,85.76000213623047,4.849998474121094,1.0,0.3,0.008649721604413322,0.0015634338718851792,1.1407876613664203,1.1500476139410318
936,81.56999969482422,84.52999877929688,2.9599990844726562,1.0,0.3,-0.00030434917632665655,0.0014877107045364565,1.0940756069128494,1.0181931649153657
937,81.66999816894531,85.63999938964844,3.970001220703125,1.0,0.6,-0.004011443768040318,-0.0167727293037967,1.0732930708706985,1.0917798658233833
938,82.27999877929688,85.93000030517578,3.6500015258789062,1.0,0.6,-0.01610997955653409,0.005563842116557069,1.0744881940299889,1.034116525170733
939,80.44000244140625,84.62000274658203,4.180000305175781,1.0,0.6,0.003967176833470074,0.004884271732376059,1.0152180160252486,1.037254726098561
940,77.77999877929688,82.55000305175781,4.7700042724609375,1.0,0.8,-0.015231228854495318,0.01479434680632227,1.0459489012637915,3.3502411441650173
941,79.18000030517578,84.36000061035156,5.180000305175781,1.0,0.4,-0.0029057547602349097,-0.009734622917183171,1.0792381445005699,1.041937686574388
942,80.51000213623047,84.55999755859375,4.049995422363281,1.0,0.5,0.018866526489480295,-0.001080124590626042,1.0699404529334875,1.2239481829596752
943,71.79000091552734,76.4800033569336,4.69000244140625,1.0,0.4,0.014497440513279336,0.012106474393057298,1.0685541214550265,1.057765619849363
944,79.94999694824219,84.01000213623047,4.060005187988281,1.0,0.4,-0.010347700128661848,-0.0013773813338008177,1.0931176580814819,1.0370528552236107
945,81.13999938964844,85.04000091552734,3.9000015258789062,1.0,0.7,0.014179063415009114,0.004382682900500469,1.0145932072290964,1.0616179328360962
946,79.47000122070312,81.48999786376953,2.0199966430664062,1.0,0.3,-0.008963397630907756,0.0018301302244742715,1.2321416335301372,1.0093965837979477
947,80.81999969482422,79.79000091552734,-1.029998779296875,1.0,0.6,0.00784557593093281,-0.015997198918205963,1.020921932382471,1.081454888949666
948,82.02999877929688,85.23999786376953,3.2099990844726562,1.0,0.5,0.009921815905503714,-0.007978329996122028,1.0212063528010673,1.0854828014771989
949,81.83999633789062,85.41999816894531,3.5800018310546875,1.0,0.6,-0.007170858790589478,-0.010247102490612484,1.0365642862080782,1.069983391932006
950,82.16999816894531,84.7300033569336,2.5600051879882812,1.0,0.8,0.011545362726831541,-0.001913622029607387,1.0120299902115037,1.0859033579527837
951,82.04000091552734,86.36000061035156,4.319999694824219,1.0,0.6,0.0016345378266624587,0.011875023365316135,1.0387681648823055,1.05176404558919
952,82.38999938964844,84.7300033569336,2.3400039672851562,1.0,0.3,-0.004230322239866485,-0.008710331492983201,1.0239400350801169,1.0327015826875767
953,82.73999786376953,86.36000061035156,3.6200027465820312,1.0,0.6,-0.0071739066431224146,-0.0014821626305656652,1.0589535578305087,1.0665743859342713
954,81.0,84.9000015258789,3.9000015258789062,1.0,0.1,-0.007320553349832403,0.005218712600954269,1.0358660053889366,1.0202142073747518
955,78.62999725341797,81.70999908447266,3.0800018310546875,1.0,0.3,0.0021593754424218837,-0.0027750376683624554,1.0814148159150354,1.0279939913983727
956,80.29000091552734,84.36000061035156,4.069999694824219,1.0,0.6,0.006180169617446333,0.005728056621623266,1.0078355837273323,1.0283125827770507
957,80.62999725341797,83.27999877929688,2.6500015258789062,1.0,0.7,-0.003908051104454614,0.007716824397093839,1.1244439508295907,1.02223444121736
958,81.44000244140625,84.94000244140625,3.5,1.0,0.4,-0.0004445255397850627,-0.0011966695371409312,1.142755021328742,1.0384816363592582
959,72.80000305175781,85.33000183105469,12.529998779296875,1.0,0.6,-0.006892651646859267,0.005860458273048021,1.0833568716035726,1.0312769269949411
960,74.51000213623047,77.94000244140625,3.4300003051757812,1.0,0.6,0.011916587488307352,0.0008228699182618397,1.087582450071753,1.0432472153744026
961,79.83000183105469,82.87999725341797,3.0499954223632812,1.0,0.4,-0.030397989902648238,0.02035731668972655,1.4999507201526168,1.1259667724071525
962,73.12999725341797,78.5199966430664,5.3899993896484375,1.0,0.5,-0.042942002593789906,-0.004112980112965378,1.1495433193003837,1.7116604033225051
963,72.79000091552734,83.97000122070312,11.180000305175781,1.0,0.8,0.01565166762773111,-0.04026249359804764,1.0152757908411758,1.2926933512698096
964,78.58999633789062,84.4000015258789,5.810005187988281,1.0,0.4,0.0006278791020729431,0.013087686475178021,1.2088377197889624,1.074439489608368
965,81.4000015258789,84.63999938964844,3.2399978637695312,1.0,0.5,0.0017135879961275836,-0.00814499926935813,1.0139715447900435,1.2226428657391555
966,81.4000015258789,85.58000183105469,4.180000305175781,1.0,0.5,-0.015365898897365563,-0.017204944802389748,1.08351001023539,1.082229597406216
967,82.2300033569336,85.66999816894531,3.4399948120117188,1.0,0.4,-0.009042822092652206,0.022804317867141786,1.0742497234720572,1.0816212417470636
968,80.91000366210938,85.55999755859375,4.649993896484375,1.0,0.3,0.004759085574081843,0.002013301998277947,1.0600309298372266,1.000970830312373
969,81.62000274658203,85.22000122070312,3.5999984741210938,1.0,0.5,-0.009455349569358723,-0.0014286866740010104,1.0656198485037354,1.0399795355107657
970,81.80999755859375,85.93000030517578,4.120002746582031,1.0,0.5,0.010841799796879981,-0.00955516109108375,1.0310664547634727,1.0568847526839513
971,81.91999816894531,85.91000366210938,3.9900054931640625,1.0,0.5,-0.0016824200940492799,-0.00508904817482662,1.0337915073097639,1.0749202031969785
972,80.27999877929688,85.98999786376953,5.709999084472656,1.0,0.4,-0.002832519390890616,-0.0026887606892115846,1.0252135137241025,1.028990170717565
