round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates
249,TargetedFedPhoenix,1,0.25,20,71.11000061035156,9.275480799988145,"[0, 7, 93, 77, 78, 38, 46, 99, 42, 54]","[25000745, 25001742, 25002739, 25003736, 25004733, 25005730, 25006727, 25007724, 25008721, 25009718]",34bfc4982477534479fa10d8c358df065537f6e60b74ba695bcde132627ff32b,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,0,0.0,150,9.0,2112800,True,0
250,TargetedFedPhoenix,1,0.25,20,73.06999969482422,11.75996949999535,"[36, 70, 71, 57, 63, 73, 69, 17, 48, 47]","[25100748, 25101745, 25102742, 25103739, 25104736, 25105733, 25106730, 25107727, 25108724, 25109721]",626c2cb78621667c11b9b812384a49a08cf9e45e9eb86693dc490a45bbefef79,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,7.222222222222222,2112800,True,0
251,TargetedFedPhoenix,1,0.25,20,77.20999908447266,7.796187900006771,"[10, 42, 60, 43, 85, 48, 1, 91, 22, 26]","[25200751, 25201748, 25202745, 25203742, 25204739, 25205736, 25206733, 25207730, 25208727, 25209724]",7c926c287dbb267db011598249274a9d30b4a121629a7cf06a55c15e40a84a3e,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,3,0.025,117,7.375,2112800,True,0
252,TargetedFedPhoenix,1,0.25,20,74.44000244140625,10.205560200003674,"[46, 3, 23, 96, 47, 32, 52, 50, 82, 28]","[25300754, 25301751, 25302748, 25303745, 25304742, 25305739, 25306736, 25307733, 25308730, 25309727]",bd140faa95127a04d92a2e3b7d6d500e6abf33343fbd0780193c883e4ecbc7fc,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,0,0.0,135,9.666666666666666,2112800,True,0
253,TargetedFedPhoenix,1,0.25,20,71.44999694824219,8.324623000007705,"[2, 55, 26, 94, 14, 72, 5, 50, 91, 42]","[25400757, 25401754, 25402751, 25403748, 25404745, 25405742, 25406739, 25407736, 25408733, 25409730]",06eb07ab8b11a33de474bf49c81f1651863ece70ca0d1320e434e41b80f89186,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,2,0.013333333333333334,148,6.2,2112800,True,0
254,TargetedFedPhoenix,1,0.25,20,68.68000030517578,9.463884800003143,"[75, 69, 0, 7, 53, 77, 67, 64, 62, 73]","[25500760, 25501757, 25502754, 25503751, 25504748, 25505745, 25506742, 25507739, 25508736, 25509733]",d4469d1ebfcaaa7646233e7b84f0af4761ab1c77be931de74b56863cf4172173,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,1,0.006666666666666667,149,8.2,2112800,True,0
255,TargetedFedPhoenix,1,0.25,20,77.52999877929688,9.60948699999426,"[14, 27, 66, 5, 15, 75, 91, 28, 63, 62]","[25600763, 25601760, 25602757, 25603754, 25604751, 25605748, 25606745, 25607742, 25608739, 25609736]",d12fc7674e7804d9f16d4fd7f343f438972ef3c26b7a03fbf31475d256c83957,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,2,0.013333333333333334,148,5.9,2112800,True,0
256,TargetedFedPhoenix,1,0.25,20,68.91000366210938,9.487098000012338,"[74, 39, 76, 51, 46, 12, 95, 17, 68, 93]","[25700766, 25701763, 25702760, 25703757, 25704754, 25705751, 25706748, 25707745, 25708742, 25709739]",4dd6d2f78cdce05ffdd6e8806849609417b50764f7c6bb902d1d7b7c5de6cbe5,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,10.555555555555555,2112800,True,0
257,TargetedFedPhoenix,1,0.25,20,76.5199966430664,10.353520400007255,"[46, 28, 88, 96, 20, 23, 19, 15, 91, 11]","[25800769, 25801766, 25802763, 25803760, 25804757, 25805754, 25806751, 25807748, 25808745, 25809742]",f842332180f47c6ba525feeaf11eb9e25bbf56d1235949bc4bbf45881c795056,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,5.444444444444445,2112800,True,0
258,TargetedFedPhoenix,1,0.25,20,73.4000015258789,9.532577700010734,"[18, 46, 87, 61, 79, 50, 69, 97, 72, 37]","[25900772, 25901769, 25902766, 25903763, 25904760, 25905757, 25906754, 25907751, 25908748, 25909745]",67c9306d81ec368ed0ca91fb9f7d3987404ebb21942a0e33c1324d5e73da7efa,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,10.0,2112800,True,0
259,TargetedFedPhoenix,1,0.25,20,74.69000244140625,10.088108199997805,"[34, 57, 53, 30, 72, 9, 37, 19, 5, 14]","[26000775, 26001772, 26002769, 26003766, 26004763, 26005760, 26006757, 26007754, 26008751, 26009748]",b49d652d27d889c2962b9837c4e91eeb56e99af5be597a84c8c26d024df3dfea,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,0,0.0,120,4.875,2112800,True,0
260,TargetedFedPhoenix,1,0.25,20,75.79000091552734,8.796455899995635,"[4, 67, 61, 35, 96, 86, 63, 9, 8, 36]","[26100778, 26101775, 26102772, 26103769, 26104766, 26105763, 26106760, 26107757, 26108754, 26109751]",3065c3a7625cd219c1e45ee61b8a022ce9a930ae57a082d2db4b021c59cf3e4e,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,0,0.0,105,5.714285714285714,2112800,True,0
261,TargetedFedPhoenix,1,0.25,20,77.05999755859375,8.916212399999495,"[89, 41, 20, 92, 67, 44, 61, 77, 3, 9]","[26200781, 26201778, 26202775, 26203772, 26204769, 26205766, 26206763, 26207760, 26208757, 26209754]",04e1b32d55f4dff82d12caf14f4b9c7674542df93962fac66eb772f86aa745ab,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,5,0.047619047619047616,100,5.857142857142857,2112800,True,0
262,TargetedFedPhoenix,1,0.25,20,74.44000244140625,9.10395009999047,"[87, 20, 97, 50, 35, 68, 33, 98, 53, 96]","[26300784, 26301781, 26302778, 26303775, 26304772, 26305769, 26306766, 26307763, 26308760, 26309757]",a44d6137a026083a34cd03ac8f367ed35e73546be47dfc7af0228113ac090e71,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,4.555555555555555,2112800,True,0
263,TargetedFedPhoenix,1,0.25,20,70.5199966430664,10.815165100008016,"[89, 57, 26, 69, 23, 54, 68, 92, 4, 82]","[26400787, 26401784, 26402781, 26403778, 26404775, 26405772, 26406769, 26407766, 26408763, 26409760]",a7dcaa17677956cf0c90504a9ff02bee1eb393fd56e1c75d08f135bdbf04033d,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,5,0.03333333333333333,145,5.8,2112800,True,0
264,TargetedFedPhoenix,1,0.25,20,72.0,9.579973100000643,"[45, 31, 11, 28, 39, 71, 7, 91, 4, 93]","[26500790, 26501787, 26502784, 26503781, 26504778, 26505775, 26506772, 26507769, 26508766, 26509763]",931c620343a9f3b3392093538dfa2cc76dea21b220bb99de8dbf68b52c60d5d6,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,9.0,2112800,True,0
265,TargetedFedPhoenix,1,0.25,20,76.69999694824219,10.924878699996043,"[2, 85, 50, 23, 46, 82, 83, 20, 49, 6]","[26600793, 26601790, 26602787, 26603784, 26604781, 26605778, 26606775, 26607772, 26608769, 26609766]",a27ed0f6994cc2b71b6b0e8031ab9ca78dac741941b86f892a109147c1dc4031,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,8.777777777777779,2112800,True,0
266,TargetedFedPhoenix,1,0.25,20,75.56999969482422,10.75288189999992,"[3, 42, 84, 62, 69, 25, 23, 76, 52, 75]","[26700796, 26701793, 26702790, 26703787, 26704784, 26705781, 26706778, 26707775, 26708772, 26709769]",ec79af4fe9a3f4c2dfd43f6919454ce6a6aabbacc0340fde26986b7fc2de9d86,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,8.5,2112800,True,0
267,TargetedFedPhoenix,1,0.25,20,73.08000183105469,9.130465999987791,"[4, 95, 1, 21, 83, 23, 48, 78, 42, 31]","[26800799, 26801796, 26802793, 26803790, 26804787, 26805784, 26806781, 26807778, 26808775, 26809772]",4e21fb6518a6b4af49d847bf9e36f21ef41868cc981aa3972bb75c9dece12fff,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,7.888888888888889,2112800,True,0
268,TargetedFedPhoenix,1,0.25,20,52.459999084472656,8.063440800004173,"[38, 6, 37, 55, 34, 97, 98, 74, 56, 45]","[26900802, 26901799, 26902796, 26903793, 26904790, 26905787, 26906784, 26907781, 26908778, 26909775]",bdf031478cdccf85981a5241575f51eefaaf6855c5ea39306fd658f844848291,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,9.222222222222221,2112800,True,0
269,TargetedFedPhoenix,1,0.25,20,72.95999908447266,8.483801999987918,"[54, 93, 74, 85, 16, 98, 50, 59, 70, 3]","[27000805, 27001802, 27002799, 27003796, 27004793, 27005790, 27006787, 27007784, 27008781, 27009778]",04e50c41f8c663294fffb5704bf9d3f576bb17f3cb26bef71a1146ae01df430b,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,5.375,2112800,True,0
270,TargetedFedPhoenix,1,0.25,20,62.11000061035156,8.969831099995645,"[39, 20, 43, 1, 78, 0, 60, 31, 15, 6]","[27100808, 27101805, 27102802, 27103799, 27104796, 27105793, 27106790, 27107787, 27108784, 27109781]",a03894397f82778799b6fe7dbdc6fe16d028cdbb6a875c4e079f6fb407415982,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,3,0.02,147,8.9,2112800,True,0
271,TargetedFedPhoenix,1,0.25,20,71.9800033569336,8.267918099998496,"[42, 76, 2, 31, 19, 17, 83, 92, 44, 35]","[27200811, 27201808, 27202805, 27203802, 27204799, 27205796, 27206793, 27207790, 27208787, 27209784]",e1165a889aa5c89c7f99492c2f6a2397ce5903c5d43248fb49c09765d3c85353,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,2,0.013333333333333334,148,7.4,2112800,True,0
272,TargetedFedPhoenix,1,0.25,20,68.8499984741211,7.661390299996128,"[56, 91, 92, 28, 38, 82, 32, 98, 63, 85]","[27300814, 27301811, 27302808, 27303805, 27304802, 27305799, 27306796, 27307793, 27308790, 27309787]",c798392aa46eb60ed887596843a8b15350eb79ef5e25ecc1ea4c78c868ed9f94,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,3,0.02,147,7.0,2112800,True,0
273,TargetedFedPhoenix,1,0.25,20,67.41999816894531,9.955051900004037,"[5, 84, 60, 47, 3, 13, 65, 92, 19, 74]","[27400817, 27401814, 27402811, 27403808, 27404805, 27405802, 27406799, 27407796, 27408793, 27409790]",4153f8c71e8b31b9f2c3993125d60504eeab7c42cfc52b7eb11b8abe80c302b0,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,3,0.02857142857142857,102,5.0,2112800,True,0
274,TargetedFedPhoenix,1,0.25,20,55.439998626708984,10.549645399994915,"[59, 45, 39, 67, 6, 78, 84, 80, 22, 57]","[27500820, 27501817, 27502814, 27503811, 27504808, 27505805, 27506802, 27507799, 27508796, 27509793]",a7cc1279251f66f8982cc784b80c2d088e2b5b8d653e68eb45ee568f25903470,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,2,0.016666666666666666,118,6.0,2112800,True,0
275,TargetedFedPhoenix,1,0.25,20,76.3499984741211,7.929092799997306,"[64, 42, 43, 38, 94, 36, 68, 8, 11, 89]","[27600823, 27601820, 27602817, 27603814, 27604811, 27605808, 27606805, 27607802, 27608799, 27609796]",9d13f3557b588f6da72c769454b5dbd9187b48a0841bfa50d3d4ca48043370d2,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,6,0.05,114,9.625,2112800,True,0
276,TargetedFedPhoenix,1,0.25,20,70.01000213623047,11.819965700007742,"[23, 69, 89, 9, 42, 74, 62, 68, 57, 93]","[27700826, 27701823, 27702820, 27703817, 27704814, 27705811, 27706808, 27707805, 27708802, 27709799]",5b435873b2aaa912292193eedfc2ff2fe08215ff97f2141e070ee94952fe477c,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,0,0.0,150,5.9,2112800,True,0
277,TargetedFedPhoenix,1,0.25,20,77.2300033569336,12.321830200002296,"[85, 66, 93, 44, 48, 13, 3, 21, 23, 39]","[27800829, 27801826, 27802823, 27803820, 27804817, 27805814, 27806811, 27807808, 27808805, 27809802]",3f580f9884f3f7f035654b4a220ae5c1a727a64c03bd9fd2713306d153495bdc,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,6,0.044444444444444446,129,4.888888888888889,2112800,True,0
278,TargetedFedPhoenix,1,0.25,20,71.16000366210938,11.656725399996503,"[28, 94, 18, 68, 65, 53, 66, 75, 12, 92]","[27900832, 27901829, 27902826, 27903823, 27904820, 27905817, 27906814, 27907811, 27908808, 27909805]",586bc71961e4fb3e40ef5e200d5a358bceea3bd6b6804bd504157b582bb2320c,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,7.777777777777778,2112800,True,0
279,TargetedFedPhoenix,1,0.25,20,78.13999938964844,8.755936999994447,"[90, 75, 39, 64, 49, 44, 66, 50, 60, 98]","[28000835, 28001832, 28002829, 28003826, 28004823, 28005820, 28006817, 28007814, 28008811, 28009808]",04e577dead57e3b826f7803bb5258ea20f3f2419a843d21a8c9ea8e40273667f,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,5.222222222222222,2112800,True,0
280,TargetedFedPhoenix,1,0.25,20,74.41999816894531,10.446491199996672,"[61, 27, 77, 23, 66, 33, 26, 42, 37, 78]","[28100838, 28101835, 28102832, 28103829, 28104826, 28105823, 28106820, 28107817, 28108814, 28109811]",408fcd436eb443c6ab4f580be278b5c8a7481d12dc70cee7d1cb4bb498467e08,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,11.0,2112800,True,0
281,TargetedFedPhoenix,1,0.25,20,71.19999694824219,9.134077900002012,"[0, 56, 5, 30, 76, 95, 53, 73, 63, 88]","[28200841, 28201838, 28202835, 28203832, 28204829, 28205826, 28206823, 28207820, 28208817, 28209814]",7b17b923694762161695beef96095af7df37c02134f4a8efca5fac32451e5a56,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,5,0.047619047619047616,100,9.142857142857142,2112800,True,0
282,TargetedFedPhoenix,1,0.25,20,64.13999938964844,10.077640800009249,"[84, 89, 68, 64, 78, 62, 28, 30, 49, 41]","[28300844, 28301841, 28302838, 28303835, 28304832, 28305829, 28306826, 28307823, 28308820, 28309817]",09848950f6e087c0b5e9868b6d93eae744711120b8367d393d1e778ae8b45985,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,4.111111111111111,2112800,True,0
283,TargetedFedPhoenix,1,0.25,20,75.30999755859375,9.295796300008078,"[67, 45, 94, 35, 39, 72, 5, 22, 7, 62]","[28400847, 28401844, 28402841, 28403838, 28404835, 28405832, 28406829, 28407826, 28408823, 28409820]",97d4d13b00be5617ec2586fff420d6023d39d2fe14d3021d45e60b1b30465dfa,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,7.777777777777778,2112800,True,0
284,TargetedFedPhoenix,1,0.25,20,77.55999755859375,8.907650000008289,"[90, 91, 9, 58, 98, 5, 97, 92, 55, 12]","[28500850, 28501847, 28502844, 28503841, 28504838, 28505835, 28506832, 28507829, 28508826, 28509823]",3aef36e30bc1d4a5bbb3d3cb546b6376ea71a2af9e033308d63cee33a33b74c5,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,5,0.037037037037037035,130,8.333333333333334,2112800,True,0
285,TargetedFedPhoenix,1,0.25,20,72.86000061035156,8.37273489999643,"[84, 9, 22, 95, 91, 55, 21, 15, 13, 1]","[28600853, 28601850, 28602847, 28603844, 28604841, 28605838, 28606835, 28607832, 28608829, 28609826]",8a13a2a13627dc9828f48c0457223e9e1f72f651db8fc521bbb15fe297afe3d6,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,1,0.006666666666666667,149,5.8,2112800,True,0
286,TargetedFedPhoenix,1,0.25,20,56.40999984741211,10.048966100002872,"[1, 53, 10, 7, 6, 90, 21, 92, 78, 46]","[28700856, 28701853, 28702850, 28703847, 28704844, 28705841, 28706838, 28707835, 28708832, 28709829]",6563cf6207b5f8f85468a5d780e608274ec8a4f5366822bb2c13cc3dd24cbc46,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,2,0.016666666666666666,118,3.75,2112800,True,0
287,TargetedFedPhoenix,1,0.25,20,73.6500015258789,10.913110199995572,"[85, 92, 66, 58, 24, 86, 82, 2, 7, 64]","[28800859, 28801856, 28802853, 28803850, 28804847, 28805844, 28806841, 28807838, 28808835, 28809832]",450c6a41fef519ddf210c5d384c7bf24ac28c5b4abdf4fd2018dec04aabe1361,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,7.25,2112800,True,0
288,TargetedFedPhoenix,1,0.25,20,70.4800033569336,10.84035899999435,"[40, 50, 36, 99, 33, 79, 62, 74, 16, 22]","[28900862, 28901859, 28902856, 28903853, 28904850, 28905847, 28906844, 28907841, 28908838, 28909835]",89ae407b8c7b4c66dc11d7a7efc0a545d135aa8b6c2d12bffb05e68fbacce377,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,1,0.009523809523809525,104,9.857142857142858,2112800,True,0
289,TargetedFedPhoenix,1,0.25,20,75.05999755859375,10.03048359999957,"[25, 33, 10, 14, 87, 8, 51, 83, 69, 57]","[29000865, 29001862, 29002859, 29003856, 29004853, 29005850, 29006847, 29007844, 29008841, 29009838]",2816b28da9f3229076ccc5e6602975b63d44a706c8f9d2f4020098eaeaebed60,10,6,6,6,0,4,0,0,620,90,530,0.14516129032258066,1,0.011111111111111112,89,10.333333333333334,2112800,True,0
290,TargetedFedPhoenix,1,0.25,20,77.41000366210938,9.206315400006133,"[35, 15, 38, 19, 52, 46, 71, 9, 47, 75]","[29100868, 29101865, 29102862, 29103859, 29104856, 29105853, 29106850, 29107847, 29108844, 29109841]",75cb76270208bfbcff952246adf943b91d80570f881022efbc23a6cf2b40ce52,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,10.125,2112800,True,0
291,TargetedFedPhoenix,1,0.25,20,72.62999725341797,9.406293300009565,"[86, 92, 14, 8, 45, 38, 60, 63, 82, 46]","[29200871, 29201868, 29202865, 29203862, 29204859, 29205856, 29206853, 29207850, 29208847, 29209844]",283cf34fc9727cce325dffe08c564b8870a111db6c8fc13631a72cb168891b02,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,1,0.006666666666666667,149,4.8,2112800,True,0
292,TargetedFedPhoenix,1,0.25,20,70.86000061035156,9.881731499990565,"[73, 57, 67, 14, 40, 24, 63, 35, 72, 69]","[29300874, 29301871, 29302868, 29303865, 29304862, 29305859, 29306856, 29307853, 29308850, 29309847]",80380887f16de10e1aa989f48b9af238bb2c25b1b7940c9c2526bbb239c4e374,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,4,0.02666666666666667,146,4.8,2112800,True,0
293,TargetedFedPhoenix,1,0.25,20,72.97000122070312,8.273560199988424,"[77, 55, 61, 34, 18, 35, 0, 97, 98, 26]","[29400877, 29401874, 29402871, 29403868, 29404865, 29405862, 29406859, 29407856, 29408853, 29409850]",cf77c5b1b52f50992f0a5a215fac288597f6fb218b1f8253056585245d3cf1f5,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,4,0.02962962962962963,131,10.333333333333334,2112800,True,0
294,TargetedFedPhoenix,1,0.25,20,74.16000366210938,7.815694500008249,"[90, 30, 53, 77, 76, 85, 8, 35, 81, 69]","[29500880, 29501877, 29502874, 29503871, 29504868, 29505865, 29506862, 29507859, 29508856, 29509853]",dea5c1284fa60645b83e359b9d2fd90c8f4e6afb7fe444854f1233fab80d4613,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,6.111111111111111,2112800,True,0
295,TargetedFedPhoenix,1,0.25,20,72.93000030517578,10.395298199990066,"[52, 30, 46, 49, 35, 90, 6, 40, 20, 97]","[29600883, 29601880, 29602877, 29603874, 29604871, 29605868, 29606865, 29607862, 29608859, 29609856]",95e0d49fc966ed48d42c4cd5e04dcf819dcfb706d15b9c1abb3717ecf63a06cd,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,4.333333333333333,2112800,True,0
296,TargetedFedPhoenix,1,0.25,20,77.0,9.315816599992104,"[42, 21, 97, 18, 44, 48, 98, 45, 7, 95]","[29700886, 29701883, 29702880, 29703877, 29704874, 29705871, 29706868, 29707865, 29708862, 29709859]",2b3998800c6d1a1f3b75d285c55bb388562c37c6269b47a8ab00ca2869d95d66,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,0,0.0,150,9.4,2112800,True,0
297,TargetedFedPhoenix,1,0.25,20,75.30000305175781,8.947917899989989,"[67, 72, 49, 58, 2, 66, 55, 98, 25, 53]","[29800889, 29801886, 29802883, 29803880, 29804877, 29805874, 29806871, 29807868, 29808865, 29809862]",9d860a0400b10bc529f48da966d7a6c980f2cf77d0ccbea17e0dde7dce25dea7,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,2,0.013333333333333334,148,5.8,2112800,True,0
298,TargetedFedPhoenix,1,0.25,20,69.70999908447266,10.627961399994092,"[16, 2, 36, 77, 86, 40, 87, 33, 95, 75]","[29900892, 29901889, 29902886, 29903883, 29904880, 29905877, 29906874, 29907871, 29908868, 29909865]",16d2d3d6a2cbb756de251f40a9aa72ce0b43db9704d7723086d3653194b50bf0,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,2,0.013333333333333334,148,6.3,2112800,True,0
299,TargetedFedPhoenix,1,0.25,20,72.91999816894531,9.762992000003578,"[1, 66, 81, 52, 47, 99, 38, 56, 65, 4]","[30000895, 30001892, 30002889, 30003886, 30004883, 30005880, 30006877, 30007874, 30008871, 30009868]",19816d49797d04bbccbfcfdf7c9edb5856f76d6c57c0ee0e25dc9c623ca9dc7b,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,3,0.025,117,8.75,2112800,True,0
300,TargetedFedPhoenix,1,0.25,20,72.30000305175781,9.175842000011471,"[73, 93, 90, 66, 22, 52, 77, 18, 71, 39]","[30100898, 30101895, 30102892, 30103889, 30104886, 30105883, 30106880, 30107877, 30108874, 30109871]",7e60c16d731dade7cb5693e5da46862764c005d9f4850390953cf84161246ecb,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,6.666666666666667,2112800,True,0
