round,source_algorithm,test_accuracy,round_train_seconds,selected_clients,assignments,task_seeds,observer_history_bytes
251,FedAvg,72.30999755859375,7.117984399956185,"[10, 42, 60, 43, 85, 48, 1, 91, 22, 26]","[{""client_id"": 10, ""task_id"": 0}, {""client_id"": 42, ""task_id"": 1}, {""client_id"": 60, ""task_id"": 2}, {""client_id"": 43, ""task_id"": 3}, {""client_id"": 85, ""task_id"": 4}, {""client_id"": 48, ""task_id"": 5}, {""client_id"": 1, ""task_id"": 6}, {""client_id"": 91, ""task_id"": 7}, {""client_id"": 22, ""task_id"": 8}, {""client_id"": 26, ""task_id"": 9}]",[],4441359912
252,FedAvg,70.2699966430664,9.481454499997199,"[46, 3, 23, 96, 47, 32, 52, 50, 82, 28]","[{""client_id"": 46, ""task_id"": 0}, {""client_id"": 3, ""task_id"": 1}, {""client_id"": 23, ""task_id"": 2}, {""client_id"": 96, ""task_id"": 3}, {""client_id"": 47, ""task_id"": 4}, {""client_id"": 32, ""task_id"": 5}, {""client_id"": 52, ""task_id"": 6}, {""client_id"": 50, ""task_id"": 7}, {""client_id"": 82, ""task_id"": 8}, {""client_id"": 28, ""task_id"": 9}]",[],4441359912
253,FedAvg,66.58000183105469,7.776639699994121,"[2, 55, 26, 94, 14, 72, 5, 50, 91, 42]","[{""client_id"": 2, ""task_id"": 0}, {""client_id"": 55, ""task_id"": 1}, {""client_id"": 26, ""task_id"": 2}, {""client_id"": 94, ""task_id"": 3}, {""client_id"": 14, ""task_id"": 4}, {""client_id"": 72, ""task_id"": 5}, {""client_id"": 5, ""task_id"": 6}, {""client_id"": 50, ""task_id"": 7}, {""client_id"": 91, ""task_id"": 8}, {""client_id"": 42, ""task_id"": 9}]",[],4441359912
254,FedAvg,66.75,9.038266299990937,"[75, 69, 0, 7, 53, 77, 67, 64, 62, 73]","[{""client_id"": 75, ""task_id"": 0}, {""client_id"": 69, ""task_id"": 1}, {""client_id"": 0, ""task_id"": 2}, {""client_id"": 7, ""task_id"": 3}, {""client_id"": 53, ""task_id"": 4}, {""client_id"": 77, ""task_id"": 5}, {""client_id"": 67, ""task_id"": 6}, {""client_id"": 64, ""task_id"": 7}, {""client_id"": 62, ""task_id"": 8}, {""client_id"": 73, ""task_id"": 9}]",[],4441359912
255,FedAvg,74.16000366210938,8.741231699998025,"[14, 27, 66, 5, 15, 75, 91, 28, 63, 62]","[{""client_id"": 14, ""task_id"": 0}, {""client_id"": 27, ""task_id"": 1}, {""client_id"": 66, ""task_id"": 2}, {""client_id"": 5, ""task_id"": 3}, {""client_id"": 15, ""task_id"": 4}, {""client_id"": 75, ""task_id"": 5}, {""client_id"": 91, ""task_id"": 6}, {""client_id"": 28, ""task_id"": 7}, {""client_id"": 63, ""task_id"": 8}, {""client_id"": 62, ""task_id"": 9}]",[],4441359912
256,FedAvg,69.05000305175781,8.412001099961344,"[74, 39, 76, 51, 46, 12, 95, 17, 68, 93]","[{""client_id"": 74, ""task_id"": 0}, {""client_id"": 39, ""task_id"": 1}, {""client_id"": 76, ""task_id"": 2}, {""client_id"": 51, ""task_id"": 3}, {""client_id"": 46, ""task_id"": 4}, {""client_id"": 12, ""task_id"": 5}, {""client_id"": 95, ""task_id"": 6}, {""client_id"": 17, ""task_id"": 7}, {""client_id"": 68, ""task_id"": 8}, {""client_id"": 93, ""task_id"": 9}]",[],4441359912
257,FedAvg,69.01000213623047,9.710623199993279,"[46, 28, 88, 96, 20, 23, 19, 15, 91, 11]","[{""client_id"": 46, ""task_id"": 0}, {""client_id"": 28, ""task_id"": 1}, {""client_id"": 88, ""task_id"": 2}, {""client_id"": 96, ""task_id"": 3}, {""client_id"": 20, ""task_id"": 4}, {""client_id"": 23, ""task_id"": 5}, {""client_id"": 19, ""task_id"": 6}, {""client_id"": 15, ""task_id"": 7}, {""client_id"": 91, ""task_id"": 8}, {""client_id"": 11, ""task_id"": 9}]",[],4441359912
258,FedAvg,69.62999725341797,8.660769400012214,"[18, 46, 87, 61, 79, 50, 69, 97, 72, 37]","[{""client_id"": 18, ""task_id"": 0}, {""client_id"": 46, ""task_id"": 1}, {""client_id"": 87, ""task_id"": 2}, {""client_id"": 61, ""task_id"": 3}, {""client_id"": 79, ""task_id"": 4}, {""client_id"": 50, ""task_id"": 5}, {""client_id"": 69, ""task_id"": 6}, {""client_id"": 97, ""task_id"": 7}, {""client_id"": 72, ""task_id"": 8}, {""client_id"": 37, ""task_id"": 9}]",[],4441359912
259,FedAvg,69.94000244140625,9.04862920002779,"[34, 57, 53, 30, 72, 9, 37, 19, 5, 14]","[{""client_id"": 34, ""task_id"": 0}, {""client_id"": 57, ""task_id"": 1}, {""client_id"": 53, ""task_id"": 2}, {""client_id"": 30, ""task_id"": 3}, {""client_id"": 72, ""task_id"": 4}, {""client_id"": 9, ""task_id"": 5}, {""client_id"": 37, ""task_id"": 6}, {""client_id"": 19, ""task_id"": 7}, {""client_id"": 5, ""task_id"": 8}, {""client_id"": 14, ""task_id"": 9}]",[],4441359912
260,FedAvg,73.2699966430664,7.65356609999435,"[4, 67, 61, 35, 96, 86, 63, 9, 8, 36]","[{""client_id"": 4, ""task_id"": 0}, {""client_id"": 67, ""task_id"": 1}, {""client_id"": 61, ""task_id"": 2}, {""client_id"": 35, ""task_id"": 3}, {""client_id"": 96, ""task_id"": 4}, {""client_id"": 86, ""task_id"": 5}, {""client_id"": 63, ""task_id"": 6}, {""client_id"": 9, ""task_id"": 7}, {""client_id"": 8, ""task_id"": 8}, {""client_id"": 36, ""task_id"": 9}]",[],4441359912
261,FedAvg,72.12000274658203,7.7625040000420995,"[89, 41, 20, 92, 67, 44, 61, 77, 3, 9]","[{""client_id"": 89, ""task_id"": 0}, {""client_id"": 41, ""task_id"": 1}, {""client_id"": 20, ""task_id"": 2}, {""client_id"": 92, ""task_id"": 3}, {""client_id"": 67, ""task_id"": 4}, {""client_id"": 44, ""task_id"": 5}, {""client_id"": 61, ""task_id"": 6}, {""client_id"": 77, ""task_id"": 7}, {""client_id"": 3, ""task_id"": 8}, {""client_id"": 9, ""task_id"": 9}]",[],4441359912
262,FedAvg,74.38999938964844,8.364860099973157,"[87, 20, 97, 50, 35, 68, 33, 98, 53, 96]","[{""client_id"": 87, ""task_id"": 0}, {""client_id"": 20, ""task_id"": 1}, {""client_id"": 97, ""task_id"": 2}, {""client_id"": 50, ""task_id"": 3}, {""client_id"": 35, ""task_id"": 4}, {""client_id"": 68, ""task_id"": 5}, {""client_id"": 33, ""task_id"": 6}, {""client_id"": 98, ""task_id"": 7}, {""client_id"": 53, ""task_id"": 8}, {""client_id"": 96, ""task_id"": 9}]",[],4441359912
263,FedAvg,69.23999786376953,9.340943499992136,"[89, 57, 26, 69, 23, 54, 68, 92, 4, 82]","[{""client_id"": 89, ""task_id"": 0}, {""client_id"": 57, ""task_id"": 1}, {""client_id"": 26, ""task_id"": 2}, {""client_id"": 69, ""task_id"": 3}, {""client_id"": 23, ""task_id"": 4}, {""client_id"": 54, ""task_id"": 5}, {""client_id"": 68, ""task_id"": 6}, {""client_id"": 92, ""task_id"": 7}, {""client_id"": 4, ""task_id"": 8}, {""client_id"": 82, ""task_id"": 9}]",[],4441359912
264,FedAvg,71.5,8.376806100015529,"[45, 31, 11, 28, 39, 71, 7, 91, 4, 93]","[{""client_id"": 45, ""task_id"": 0}, {""client_id"": 31, ""task_id"": 1}, {""client_id"": 11, ""task_id"": 2}, {""client_id"": 28, ""task_id"": 3}, {""client_id"": 39, ""task_id"": 4}, {""client_id"": 71, ""task_id"": 5}, {""client_id"": 7, ""task_id"": 6}, {""client_id"": 91, ""task_id"": 7}, {""client_id"": 4, ""task_id"": 8}, {""client_id"": 93, ""task_id"": 9}]",[],4441359912
265,FedAvg,71.11000061035156,9.73247549997177,"[2, 85, 50, 23, 46, 82, 83, 20, 49, 6]","[{""client_id"": 2, ""task_id"": 0}, {""client_id"": 85, ""task_id"": 1}, {""client_id"": 50, ""task_id"": 2}, {""client_id"": 23, ""task_id"": 3}, {""client_id"": 46, ""task_id"": 4}, {""client_id"": 82, ""task_id"": 5}, {""client_id"": 83, ""task_id"": 6}, {""client_id"": 20, ""task_id"": 7}, {""client_id"": 49, ""task_id"": 8}, {""client_id"": 6, ""task_id"": 9}]",[],4441359912
266,FedAvg,71.18000030517578,10.06193990004249,"[3, 42, 84, 62, 69, 25, 23, 76, 52, 75]","[{""client_id"": 3, ""task_id"": 0}, {""client_id"": 42, ""task_id"": 1}, {""client_id"": 84, ""task_id"": 2}, {""client_id"": 62, ""task_id"": 3}, {""client_id"": 69, ""task_id"": 4}, {""client_id"": 25, ""task_id"": 5}, {""client_id"": 23, ""task_id"": 6}, {""client_id"": 76, ""task_id"": 7}, {""client_id"": 52, ""task_id"": 8}, {""client_id"": 75, ""task_id"": 9}]",[],4441359912
267,FedAvg,70.11000061035156,7.795854099967983,"[4, 95, 1, 21, 83, 23, 48, 78, 42, 31]","[{""client_id"": 4, ""task_id"": 0}, {""client_id"": 95, ""task_id"": 1}, {""client_id"": 1, ""task_id"": 2}, {""client_id"": 21, ""task_id"": 3}, {""client_id"": 83, ""task_id"": 4}, {""client_id"": 23, ""task_id"": 5}, {""client_id"": 48, ""task_id"": 6}, {""client_id"": 78, ""task_id"": 7}, {""client_id"": 42, ""task_id"": 8}, {""client_id"": 31, ""task_id"": 9}]",[],4441359912
268,FedAvg,61.15999984741211,7.172368799976539,"[38, 6, 37, 55, 34, 97, 98, 74, 56, 45]","[{""client_id"": 38, ""task_id"": 0}, {""client_id"": 6, ""task_id"": 1}, {""client_id"": 37, ""task_id"": 2}, {""client_id"": 55, ""task_id"": 3}, {""client_id"": 34, ""task_id"": 4}, {""client_id"": 97, ""task_id"": 5}, {""client_id"": 98, ""task_id"": 6}, {""client_id"": 74, ""task_id"": 7}, {""client_id"": 56, ""task_id"": 8}, {""client_id"": 45, ""task_id"": 9}]",[],4441359912
269,FedAvg,69.43000030517578,7.838071699952707,"[54, 93, 74, 85, 16, 98, 50, 59, 70, 3]","[{""client_id"": 54, ""task_id"": 0}, {""client_id"": 93, ""task_id"": 1}, {""client_id"": 74, ""task_id"": 2}, {""client_id"": 85, ""task_id"": 3}, {""client_id"": 16, ""task_id"": 4}, {""client_id"": 98, ""task_id"": 5}, {""client_id"": 50, ""task_id"": 6}, {""client_id"": 59, ""task_id"": 7}, {""client_id"": 70, ""task_id"": 8}, {""client_id"": 3, ""task_id"": 9}]",[],4441359912
270,FedAvg,63.970001220703125,7.97865720000118,"[39, 20, 43, 1, 78, 0, 60, 31, 15, 6]","[{""client_id"": 39, ""task_id"": 0}, {""client_id"": 20, ""task_id"": 1}, {""client_id"": 43, ""task_id"": 2}, {""client_id"": 1, ""task_id"": 3}, {""client_id"": 78, ""task_id"": 4}, {""client_id"": 0, ""task_id"": 5}, {""client_id"": 60, ""task_id"": 6}, {""client_id"": 31, ""task_id"": 7}, {""client_id"": 15, ""task_id"": 8}, {""client_id"": 6, ""task_id"": 9}]",[],4441359912
271,FedAvg,66.9800033569336,7.218978699995205,"[42, 76, 2, 31, 19, 17, 83, 92, 44, 35]","[{""client_id"": 42, ""task_id"": 0}, {""client_id"": 76, ""task_id"": 1}, {""client_id"": 2, ""task_id"": 2}, {""client_id"": 31, ""task_id"": 3}, {""client_id"": 19, ""task_id"": 4}, {""client_id"": 17, ""task_id"": 5}, {""client_id"": 83, ""task_id"": 6}, {""client_id"": 92, ""task_id"": 7}, {""client_id"": 44, ""task_id"": 8}, {""client_id"": 35, ""task_id"": 9}]",[],4441359912
272,FedAvg,65.87999725341797,6.325856900017243,"[56, 91, 92, 28, 38, 82, 32, 98, 63, 85]","[{""client_id"": 56, ""task_id"": 0}, {""client_id"": 91, ""task_id"": 1}, {""client_id"": 92, ""task_id"": 2}, {""client_id"": 28, ""task_id"": 3}, {""client_id"": 38, ""task_id"": 4}, {""client_id"": 82, ""task_id"": 5}, {""client_id"": 32, ""task_id"": 6}, {""client_id"": 98, ""task_id"": 7}, {""client_id"": 63, ""task_id"": 8}, {""client_id"": 85, ""task_id"": 9}]",[],4441359912
273,FedAvg,60.59000015258789,9.262110600015149,"[5, 84, 60, 47, 3, 13, 65, 92, 19, 74]","[{""client_id"": 5, ""task_id"": 0}, {""client_id"": 84, ""task_id"": 1}, {""client_id"": 60, ""task_id"": 2}, {""client_id"": 47, ""task_id"": 3}, {""client_id"": 3, ""task_id"": 4}, {""client_id"": 13, ""task_id"": 5}, {""client_id"": 65, ""task_id"": 6}, {""client_id"": 92, ""task_id"": 7}, {""client_id"": 19, ""task_id"": 8}, {""client_id"": 74, ""task_id"": 9}]",[],4441359912
274,FedAvg,59.15999984741211,8.7148483999772,"[59, 45, 39, 67, 6, 78, 84, 80, 22, 57]","[{""client_id"": 59, ""task_id"": 0}, {""client_id"": 45, ""task_id"": 1}, {""client_id"": 39, ""task_id"": 2}, {""client_id"": 67, ""task_id"": 3}, {""client_id"": 6, ""task_id"": 4}, {""client_id"": 78, ""task_id"": 5}, {""client_id"": 84, ""task_id"": 6}, {""client_id"": 80, ""task_id"": 7}, {""client_id"": 22, ""task_id"": 8}, {""client_id"": 57, ""task_id"": 9}]",[],4441359912
275,FedAvg,71.41000366210938,7.41863089997787,"[64, 42, 43, 38, 94, 36, 68, 8, 11, 89]","[{""client_id"": 64, ""task_id"": 0}, {""client_id"": 42, ""task_id"": 1}, {""client_id"": 43, ""task_id"": 2}, {""client_id"": 38, ""task_id"": 3}, {""client_id"": 94, ""task_id"": 4}, {""client_id"": 36, ""task_id"": 5}, {""client_id"": 68, ""task_id"": 6}, {""client_id"": 8, ""task_id"": 7}, {""client_id"": 11, ""task_id"": 8}, {""client_id"": 89, ""task_id"": 9}]",[],4441359912
276,FedAvg,65.13999938964844,9.946815600036643,"[23, 69, 89, 9, 42, 74, 62, 68, 57, 93]","[{""client_id"": 23, ""task_id"": 0}, {""client_id"": 69, ""task_id"": 1}, {""client_id"": 89, ""task_id"": 2}, {""client_id"": 9, ""task_id"": 3}, {""client_id"": 42, ""task_id"": 4}, {""client_id"": 74, ""task_id"": 5}, {""client_id"": 62, ""task_id"": 6}, {""client_id"": 68, ""task_id"": 7}, {""client_id"": 57, ""task_id"": 8}, {""client_id"": 93, ""task_id"": 9}]",[],4441359912
277,FedAvg,73.47000122070312,9.414445999951568,"[85, 66, 93, 44, 48, 13, 3, 21, 23, 39]","[{""client_id"": 85, ""task_id"": 0}, {""client_id"": 66, ""task_id"": 1}, {""client_id"": 93, ""task_id"": 2}, {""client_id"": 44, ""task_id"": 3}, {""client_id"": 48, ""task_id"": 4}, {""client_id"": 13, ""task_id"": 5}, {""client_id"": 3, ""task_id"": 6}, {""client_id"": 21, ""task_id"": 7}, {""client_id"": 23, ""task_id"": 8}, {""client_id"": 39, ""task_id"": 9}]",[],4441359912
278,FedAvg,70.23999786376953,10.504755200003274,"[28, 94, 18, 68, 65, 53, 66, 75, 12, 92]","[{""client_id"": 28, ""task_id"": 0}, {""client_id"": 94, ""task_id"": 1}, {""client_id"": 18, ""task_id"": 2}, {""client_id"": 68, ""task_id"": 3}, {""client_id"": 65, ""task_id"": 4}, {""client_id"": 53, ""task_id"": 5}, {""client_id"": 66, ""task_id"": 6}, {""client_id"": 75, ""task_id"": 7}, {""client_id"": 12, ""task_id"": 8}, {""client_id"": 92, ""task_id"": 9}]",[],4441359912
279,FedAvg,74.12000274658203,7.942896499997005,"[90, 75, 39, 64, 49, 44, 66, 50, 60, 98]","[{""client_id"": 90, ""task_id"": 0}, {""client_id"": 75, ""task_id"": 1}, {""client_id"": 39, ""task_id"": 2}, {""client_id"": 64, ""task_id"": 3}, {""client_id"": 49, ""task_id"": 4}, {""client_id"": 44, ""task_id"": 5}, {""client_id"": 66, ""task_id"": 6}, {""client_id"": 50, ""task_id"": 7}, {""client_id"": 60, ""task_id"": 8}, {""client_id"": 98, ""task_id"": 9}]",[],4441359912
280,FedAvg,72.52999877929688,9.203967399953399,"[61, 27, 77, 23, 66, 33, 26, 42, 37, 78]","[{""client_id"": 61, ""task_id"": 0}, {""client_id"": 27, ""task_id"": 1}, {""client_id"": 77, ""task_id"": 2}, {""client_id"": 23, ""task_id"": 3}, {""client_id"": 66, ""task_id"": 4}, {""client_id"": 33, ""task_id"": 5}, {""client_id"": 26, ""task_id"": 6}, {""client_id"": 42, ""task_id"": 7}, {""client_id"": 37, ""task_id"": 8}, {""client_id"": 78, ""task_id"": 9}]",[],4441359912
281,FedAvg,71.52999877929688,8.036982500052545,"[0, 56, 5, 30, 76, 95, 53, 73, 63, 88]","[{""client_id"": 0, ""task_id"": 0}, {""client_id"": 56, ""task_id"": 1}, {""client_id"": 5, ""task_id"": 2}, {""client_id"": 30, ""task_id"": 3}, {""client_id"": 76, ""task_id"": 4}, {""client_id"": 95, ""task_id"": 5}, {""client_id"": 53, ""task_id"": 6}, {""client_id"": 73, ""task_id"": 7}, {""client_id"": 63, ""task_id"": 8}, {""client_id"": 88, ""task_id"": 9}]",[],4441359912
282,FedAvg,68.62999725341797,9.07960560003994,"[84, 89, 68, 64, 78, 62, 28, 30, 49, 41]","[{""client_id"": 84, ""task_id"": 0}, {""client_id"": 89, ""task_id"": 1}, {""client_id"": 68, ""task_id"": 2}, {""client_id"": 64, ""task_id"": 3}, {""client_id"": 78, ""task_id"": 4}, {""client_id"": 62, ""task_id"": 5}, {""client_id"": 28, ""task_id"": 6}, {""client_id"": 30, ""task_id"": 7}, {""client_id"": 49, ""task_id"": 8}, {""client_id"": 41, ""task_id"": 9}]",[],4441359912
283,FedAvg,72.97000122070312,8.04219850001391,"[67, 45, 94, 35, 39, 72, 5, 22, 7, 62]","[{""client_id"": 67, ""task_id"": 0}, {""client_id"": 45, ""task_id"": 1}, {""client_id"": 94, ""task_id"": 2}, {""client_id"": 35, ""task_id"": 3}, {""client_id"": 39, ""task_id"": 4}, {""client_id"": 72, ""task_id"": 5}, {""client_id"": 5, ""task_id"": 6}, {""client_id"": 22, ""task_id"": 7}, {""client_id"": 7, ""task_id"": 8}, {""client_id"": 62, ""task_id"": 9}]",[],4441359912
284,FedAvg,72.98999786376953,7.5933751000557095,"[90, 91, 9, 58, 98, 5, 97, 92, 55, 12]","[{""client_id"": 90, ""task_id"": 0}, {""client_id"": 91, ""task_id"": 1}, {""client_id"": 9, ""task_id"": 2}, {""client_id"": 58, ""task_id"": 3}, {""client_id"": 98, ""task_id"": 4}, {""client_id"": 5, ""task_id"": 5}, {""client_id"": 97, ""task_id"": 6}, {""client_id"": 92, ""task_id"": 7}, {""client_id"": 55, ""task_id"": 8}, {""client_id"": 12, ""task_id"": 9}]",[],4441359912
285,FedAvg,73.86000061035156,7.12769410002511,"[84, 9, 22, 95, 91, 55, 21, 15, 13, 1]","[{""client_id"": 84, ""task_id"": 0}, {""client_id"": 9, ""task_id"": 1}, {""client_id"": 22, ""task_id"": 2}, {""client_id"": 95, ""task_id"": 3}, {""client_id"": 91, ""task_id"": 4}, {""client_id"": 55, ""task_id"": 5}, {""client_id"": 21, ""task_id"": 6}, {""client_id"": 15, ""task_id"": 7}, {""client_id"": 13, ""task_id"": 8}, {""client_id"": 1, ""task_id"": 9}]",[],4441359912
286,FedAvg,69.0199966430664,8.322650299989618,"[1, 53, 10, 7, 6, 90, 21, 92, 78, 46]","[{""client_id"": 1, ""task_id"": 0}, {""client_id"": 53, ""task_id"": 1}, {""client_id"": 10, ""task_id"": 2}, {""client_id"": 7, ""task_id"": 3}, {""client_id"": 6, ""task_id"": 4}, {""client_id"": 90, ""task_id"": 5}, {""client_id"": 21, ""task_id"": 6}, {""client_id"": 92, ""task_id"": 7}, {""client_id"": 78, ""task_id"": 8}, {""client_id"": 46, ""task_id"": 9}]",[],4441359912
287,FedAvg,71.87999725341797,9.59548260003794,"[85, 92, 66, 58, 24, 86, 82, 2, 7, 64]","[{""client_id"": 85, ""task_id"": 0}, {""client_id"": 92, ""task_id"": 1}, {""client_id"": 66, ""task_id"": 2}, {""client_id"": 58, ""task_id"": 3}, {""client_id"": 24, ""task_id"": 4}, {""client_id"": 86, ""task_id"": 5}, {""client_id"": 82, ""task_id"": 6}, {""client_id"": 2, ""task_id"": 7}, {""client_id"": 7, ""task_id"": 8}, {""client_id"": 64, ""task_id"": 9}]",[],4441359912
288,FedAvg,72.81999969482422,10.354839799983893,"[40, 50, 36, 99, 33, 79, 62, 74, 16, 22]","[{""client_id"": 40, ""task_id"": 0}, {""client_id"": 50, ""task_id"": 1}, {""client_id"": 36, ""task_id"": 2}, {""client_id"": 99, ""task_id"": 3}, {""client_id"": 33, ""task_id"": 4}, {""client_id"": 79, ""task_id"": 5}, {""client_id"": 62, ""task_id"": 6}, {""client_id"": 74, ""task_id"": 7}, {""client_id"": 16, ""task_id"": 8}, {""client_id"": 22, ""task_id"": 9}]",[],4441359912
289,FedAvg,70.56999969482422,9.245776800031308,"[25, 33, 10, 14, 87, 8, 51, 83, 69, 57]","[{""client_id"": 25, ""task_id"": 0}, {""client_id"": 33, ""task_id"": 1}, {""client_id"": 10, ""task_id"": 2}, {""client_id"": 14, ""task_id"": 3}, {""client_id"": 87, ""task_id"": 4}, {""client_id"": 8, ""task_id"": 5}, {""client_id"": 51, ""task_id"": 6}, {""client_id"": 83, ""task_id"": 7}, {""client_id"": 69, ""task_id"": 8}, {""client_id"": 57, ""task_id"": 9}]",[],4441359912
290,FedAvg,74.62999725341797,8.214743899996392,"[35, 15, 38, 19, 52, 46, 71, 9, 47, 75]","[{""client_id"": 35, ""task_id"": 0}, {""client_id"": 15, ""task_id"": 1}, {""client_id"": 38, ""task_id"": 2}, {""client_id"": 19, ""task_id"": 3}, {""client_id"": 52, ""task_id"": 4}, {""client_id"": 46, ""task_id"": 5}, {""client_id"": 71, ""task_id"": 6}, {""client_id"": 9, ""task_id"": 7}, {""client_id"": 47, ""task_id"": 8}, {""client_id"": 75, ""task_id"": 9}]",[],4441359912
291,FedAvg,72.30999755859375,7.688013400009368,"[86, 92, 14, 8, 45, 38, 60, 63, 82, 46]","[{""client_id"": 86, ""task_id"": 0}, {""client_id"": 92, ""task_id"": 1}, {""client_id"": 14, ""task_id"": 2}, {""client_id"": 8, ""task_id"": 3}, {""client_id"": 45, ""task_id"": 4}, {""client_id"": 38, ""task_id"": 5}, {""client_id"": 60, ""task_id"": 6}, {""client_id"": 63, ""task_id"": 7}, {""client_id"": 82, ""task_id"": 8}, {""client_id"": 46, ""task_id"": 9}]",[],4441359912
292,FedAvg,71.83000183105469,10.523997300013434,"[73, 57, 67, 14, 40, 24, 63, 35, 72, 69]","[{""client_id"": 73, ""task_id"": 0}, {""client_id"": 57, ""task_id"": 1}, {""client_id"": 67, ""task_id"": 2}, {""client_id"": 14, ""task_id"": 3}, {""client_id"": 40, ""task_id"": 4}, {""client_id"": 24, ""task_id"": 5}, {""client_id"": 63, ""task_id"": 6}, {""client_id"": 35, ""task_id"": 7}, {""client_id"": 72, ""task_id"": 8}, {""client_id"": 69, ""task_id"": 9}]",[],4441359912
293,FedAvg,70.45999908447266,8.947882600012235,"[77, 55, 61, 34, 18, 35, 0, 97, 98, 26]","[{""client_id"": 77, ""task_id"": 0}, {""client_id"": 55, ""task_id"": 1}, {""client_id"": 61, ""task_id"": 2}, {""client_id"": 34, ""task_id"": 3}, {""client_id"": 18, ""task_id"": 4}, {""client_id"": 35, ""task_id"": 5}, {""client_id"": 0, ""task_id"": 6}, {""client_id"": 97, ""task_id"": 7}, {""client_id"": 98, ""task_id"": 8}, {""client_id"": 26, ""task_id"": 9}]",[],4441359912
294,FedAvg,68.94000244140625,7.180538100015838,"[90, 30, 53, 77, 76, 85, 8, 35, 81, 69]","[{""client_id"": 90, ""task_id"": 0}, {""client_id"": 30, ""task_id"": 1}, {""client_id"": 53, ""task_id"": 2}, {""client_id"": 77, ""task_id"": 3}, {""client_id"": 76, ""task_id"": 4}, {""client_id"": 85, ""task_id"": 5}, {""client_id"": 8, ""task_id"": 6}, {""client_id"": 35, ""task_id"": 7}, {""client_id"": 81, ""task_id"": 8}, {""client_id"": 69, ""task_id"": 9}]",[],4441359912
295,FedAvg,54.81999969482422,9.287104599992745,"[52, 30, 46, 49, 35, 90, 6, 40, 20, 97]","[{""client_id"": 52, ""task_id"": 0}, {""client_id"": 30, ""task_id"": 1}, {""client_id"": 46, ""task_id"": 2}, {""client_id"": 49, ""task_id"": 3}, {""client_id"": 35, ""task_id"": 4}, {""client_id"": 90, ""task_id"": 5}, {""client_id"": 6, ""task_id"": 6}, {""client_id"": 40, ""task_id"": 7}, {""client_id"": 20, ""task_id"": 8}, {""client_id"": 97, ""task_id"": 9}]",[],4441359912
296,FedAvg,70.68000030517578,8.926901699975133,"[42, 21, 97, 18, 44, 48, 98, 45, 7, 95]","[{""client_id"": 42, ""task_id"": 0}, {""client_id"": 21, ""task_id"": 1}, {""client_id"": 97, ""task_id"": 2}, {""client_id"": 18, ""task_id"": 3}, {""client_id"": 44, ""task_id"": 4}, {""client_id"": 48, ""task_id"": 5}, {""client_id"": 98, ""task_id"": 6}, {""client_id"": 45, ""task_id"": 7}, {""client_id"": 7, ""task_id"": 8}, {""client_id"": 95, ""task_id"": 9}]",[],4441359912
297,FedAvg,73.62000274658203,8.317201199999545,"[67, 72, 49, 58, 2, 66, 55, 98, 25, 53]","[{""client_id"": 67, ""task_id"": 0}, {""client_id"": 72, ""task_id"": 1}, {""client_id"": 49, ""task_id"": 2}, {""client_id"": 58, ""task_id"": 3}, {""client_id"": 2, ""task_id"": 4}, {""client_id"": 66, ""task_id"": 5}, {""client_id"": 55, ""task_id"": 6}, {""client_id"": 98, ""task_id"": 7}, {""client_id"": 25, ""task_id"": 8}, {""client_id"": 53, ""task_id"": 9}]",[],4441359912
298,FedAvg,67.86000061035156,9.677066900010686,"[16, 2, 36, 77, 86, 40, 87, 33, 95, 75]","[{""client_id"": 16, ""task_id"": 0}, {""client_id"": 2, ""task_id"": 1}, {""client_id"": 36, ""task_id"": 2}, {""client_id"": 77, ""task_id"": 3}, {""client_id"": 86, ""task_id"": 4}, {""client_id"": 40, ""task_id"": 5}, {""client_id"": 87, ""task_id"": 6}, {""client_id"": 33, ""task_id"": 7}, {""client_id"": 95, ""task_id"": 8}, {""client_id"": 75, ""task_id"": 9}]",[],4441359912
299,FedAvg,69.3499984741211,8.870256099966355,"[1, 66, 81, 52, 47, 99, 38, 56, 65, 4]","[{""client_id"": 1, ""task_id"": 0}, {""client_id"": 66, ""task_id"": 1}, {""client_id"": 81, ""task_id"": 2}, {""client_id"": 52, ""task_id"": 3}, {""client_id"": 47, ""task_id"": 4}, {""client_id"": 99, ""task_id"": 5}, {""client_id"": 38, ""task_id"": 6}, {""client_id"": 56, ""task_id"": 7}, {""client_id"": 65, ""task_id"": 8}, {""client_id"": 4, ""task_id"": 9}]",[],4441359912
300,FedAvg,73.12000274658203,8.477384199970402,"[73, 93, 90, 66, 22, 52, 77, 18, 71, 39]","[{""client_id"": 73, ""task_id"": 0}, {""client_id"": 93, ""task_id"": 1}, {""client_id"": 90, ""task_id"": 2}, {""client_id"": 66, ""task_id"": 3}, {""client_id"": 22, ""task_id"": 4}, {""client_id"": 52, ""task_id"": 5}, {""client_id"": 77, ""task_id"": 6}, {""client_id"": 18, ""task_id"": 7}, {""client_id"": 71, ""task_id"": 8}, {""client_id"": 39, ""task_id"": 9}]",[],4441359912
