run,stage,scope,metric,n,mean,std,median,q05,q25,q75,q95,sem,ci95_low,ci95_high,positive_fraction,t_statistic_vs_zero,p_value_vs_zero
probe_0.2,rounds_151_300,classifier,cos_WBA_minus_Wt__WB_minus_Wt,300,0.20851824708856406,0.3110544835234862,0.19562980854181938,-0.28599530555837954,-0.0147551529801735,0.442821907705479,0.7456278219308049,0.017958738979492475,0.17317671183181468,0.24385978234531344,0.7266666666666667,11.610962625308833,5.62695844237505e-26
probe_0.2,rounds_301_500,all,recovery_pull_score,400,-0.5049723052429772,0.5423009055548265,-0.3983625551986164,-1.486572114213245,-0.7832224532225891,-0.13239340336925262,0.14303377346077817,0.027115045277741324,-0.5582785128846195,-0.4516660976013349,0.1,-18.623325171339758,3.7055601318077366e-56
probe_0.2,rounds_301_500,all,cos_WBA_minus_WB__WA_minus_Wt,400,0.2746127699067418,0.19472076694630458,0.211666919931159,0.07372787299627875,0.12997386801982957,0.3522316528404704,0.7165887603736842,0.00973603834731523,0.2554724263656224,0.29375311344786126,0.9975,28.205802001844823,4.780604759139122e-97
probe_0.2,rounds_301_500,all,cos_WBA_minus_WB__WB_minus_Wt,400,-0.06532603789628319,0.0388079134467989,-0.06121417301827775,-0.13878488617227763,-0.0854305972604455,-0.04009153832835208,-0.01236265435700471,0.0019403956723399451,-0.06914071471342303,-0.06151136107914334,0.0175,-33.66634899649399,1.1949259172839941e-118
probe_0.2,rounds_301_500,all,cos_WBA_minus_Wt__WA_minus_Wt,400,0.25455007983832895,0.1816821656549823,0.2031980877550125,0.06806479040073635,0.12521115423404885,0.3236340000851695,0.6479192669945207,0.009084108282749115,0.2366913834061715,0.2724087762704864,0.99,28.021471333815356,2.7254607397275194e-96
probe_0.2,rounds_301_500,all,cos_WBA_minus_Wt__WB_minus_Wt,400,0.43691355158915157,0.2004508999295975,0.4091249475236224,0.14279967677654168,0.2910788578949828,0.5712973783232214,0.8109665883339937,0.010022544996479876,0.4172099568059765,0.45661714637232664,1.0,43.593074587602715,7.870218442519453e-154
probe_0.2,rounds_301_500,conv,recovery_pull_score,400,-0.5087537456695768,0.5453068722208543,-0.401328316096089,-1.50214882281813,-0.7868229137507403,-0.13286789302905683,0.1394889178072157,0.027265343611042714,-0.5623554289071877,-0.4551520624319659,0.0975,-18.65935573478439,2.585230657308616e-56
probe_0.2,rounds_301_500,conv,cos_WBA_minus_WB__WA_minus_Wt,400,0.26862901234176045,0.1952992532464192,0.20452707932043926,0.0710556396294606,0.1255492646005217,0.34704012863861433,0.712939548869967,0.00976496266232096,0.24943180570025544,0.2878262189832655,0.9975,27.50947664943883,3.4971399329229165e-94
probe_0.2,rounds_301_500,conv,cos_WBA_minus_WB__WB_minus_Wt,400,-0.058282396751548976,0.030657818024769384,-0.0552411725238985,-0.11274308603108027,-0.07688407174697483,-0.03794791461374633,-0.014234418470092864,0.0015328909012384691,-0.061295948815962446,-0.055268844687135506,0.015,-38.0212294981077,9.994476713907525e-135
probe_0.2,rounds_301_500,conv,cos_WBA_minus_Wt__WA_minus_Wt,400,0.2480595150200446,0.18225462154920358,0.19496723715927772,0.06220024033220835,0.11955774044325596,0.31417844534678857,0.644515113101487,0.00911273107746018,0.23014454825447914,0.26597448178561006,0.99,27.22120436908379,5.447252949832927e-93
