round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates
251,TargetedFedPhoenix,1,0.25,20,77.04000091552734,6.071836099989014,"[10, 42, 60, 43, 85, 48, 1, 91, 22, 26]","[25200751, 25201748, 25202745, 25203742, 25204739, 25205736, 25206733, 25207730, 25208727, 25209724]",bf8ef4488f41116ec77ee1f644e3b885c88634b90ad8843eedf25d47188d0f7a,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,2,0.016666666666666666,118,7.375,2112800,True,0
252,TargetedFedPhoenix,1,0.25,20,72.70999908447266,8.031983399996534,"[46, 3, 23, 96, 47, 32, 52, 50, 82, 28]","[25300754, 25301751, 25302748, 25303745, 25304742, 25305739, 25306736, 25307733, 25308730, 25309727]",24d368039a124a85be38dbd4e17ed6aba2bdd9fe141b11e4b3e2599b70fba278,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,9.666666666666666,2112800,True,0
253,TargetedFedPhoenix,1,0.25,20,70.63999938964844,6.715348300000187,"[2, 55, 26, 94, 14, 72, 5, 50, 91, 42]","[25400757, 25401754, 25402751, 25403748, 25404745, 25405742, 25406739, 25407736, 25408733, 25409730]",78dcc912c78b910bff1ec7f67eef428f15ef933b3432df7236ae3c22ab0eb12e,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,3,0.02,147,6.2,2112800,True,0
254,TargetedFedPhoenix,1,0.25,20,68.45999908447266,7.529430599999614,"[75, 69, 0, 7, 53, 77, 67, 64, 62, 73]","[25500760, 25501757, 25502754, 25503751, 25504748, 25505745, 25506742, 25507739, 25508736, 25509733]",3466bca500adcf4a409c980c6d07ef82a06924ee30ac6400d8539d8f1150d047,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,0,0.0,150,8.2,2112800,True,0
255,TargetedFedPhoenix,1,0.25,20,77.05999755859375,7.63153469999088,"[14, 27, 66, 5, 15, 75, 91, 28, 63, 62]","[25600763, 25601760, 25602757, 25603754, 25604751, 25605748, 25606745, 25607742, 25608739, 25609736]",764afd1c02ae10f6e2d2cefe49bf2b9f42bf25de3930fef62fcb84e94112e03b,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,3,0.02,147,5.9,2112800,True,0
256,TargetedFedPhoenix,1,0.25,20,59.060001373291016,7.497425900000962,"[74, 39, 76, 51, 46, 12, 95, 17, 68, 93]","[25700766, 25701763, 25702760, 25703757, 25704754, 25705751, 25706748, 25707745, 25708742, 25709739]",d052c5003cdc9a80db069edcd7018a9c81a20bc13c8d74c74034cd104de85e86,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,10.555555555555555,2112800,True,0
257,TargetedFedPhoenix,1,0.25,20,75.37000274658203,8.076225800003158,"[46, 28, 88, 96, 20, 23, 19, 15, 91, 11]","[25800769, 25801766, 25802763, 25803760, 25804757, 25805754, 25806751, 25807748, 25808745, 25809742]",06903813165df9fde25859d7887bb5a37113b957125bdd57b5c6a4d17df8fb65,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,4,0.02962962962962963,131,5.444444444444445,2112800,True,0
258,TargetedFedPhoenix,1,0.25,20,73.4000015258789,7.78289180000138,"[18, 46, 87, 61, 79, 50, 69, 97, 72, 37]","[25900772, 25901769, 25902766, 25903763, 25904760, 25905757, 25906754, 25907751, 25908748, 25909745]",a72f793c3f2ddb47ae33ae8beefde0d6c14d4fb2fd7cd6ad367b87e09f7b0221,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,4,0.02962962962962963,131,10.0,2112800,True,0
259,TargetedFedPhoenix,1,0.25,20,75.48999786376953,7.957828500002506,"[34, 57, 53, 30, 72, 9, 37, 19, 5, 14]","[26000775, 26001772, 26002769, 26003766, 26004763, 26005760, 26006757, 26007754, 26008751, 26009748]",427c9a3d25268be1b6894c753abd16b0ea3565ed6d6db2ec576c90732ee877c6,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,3,0.025,117,4.875,2112800,True,0
260,TargetedFedPhoenix,1,0.25,20,74.9800033569336,6.56557019999309,"[4, 67, 61, 35, 96, 86, 63, 9, 8, 36]","[26100778, 26101775, 26102772, 26103769, 26104766, 26105763, 26106760, 26107757, 26108754, 26109751]",1f4b4853efedd8f5f1b635d5b48ac31361e3a4a0882fc55fe8811cf83d1a6bd6,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,0,0.0,105,5.714285714285714,2112800,True,0
261,TargetedFedPhoenix,1,0.25,20,76.91000366210938,7.014045000003534,"[89, 41, 20, 92, 67, 44, 61, 77, 3, 9]","[26200781, 26201778, 26202775, 26203772, 26204769, 26205766, 26206763, 26207760, 26208757, 26209754]",f79ccf476707d4185b9e41af7a5c2432b97d36f207c4820715fb9374a45f2e3e,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,5,0.047619047619047616,100,5.857142857142857,2112800,True,0
262,TargetedFedPhoenix,1,0.25,20,74.91000366210938,7.194792899987078,"[87, 20, 97, 50, 35, 68, 33, 98, 53, 96]","[26300784, 26301781, 26302778, 26303775, 26304772, 26305769, 26306766, 26307763, 26308760, 26309757]",7bf023822dff3a360d423b3ee9bcabf43604aeb7e707357da558e19fd80b5a9d,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,4.555555555555555,2112800,True,0
263,TargetedFedPhoenix,1,0.25,20,66.5,8.18313720000151,"[89, 57, 26, 69, 23, 54, 68, 92, 4, 82]","[26400787, 26401784, 26402781, 26403778, 26404775, 26405772, 26406769, 26407766, 26408763, 26409760]",a86f6366464debd9e06640333771ed0e1d461c241427c84e5c87d285b8a73c16,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,4,0.02666666666666667,146,5.8,2112800,True,0
264,TargetedFedPhoenix,1,0.25,20,72.63999938964844,7.4826585999981035,"[45, 31, 11, 28, 39, 71, 7, 91, 4, 93]","[26500790, 26501787, 26502784, 26503781, 26504778, 26505775, 26506772, 26507769, 26508766, 26509763]",2a59ad0fea7d82dbd86e0dfc95495ef7228db32f7594ddc922ae8b20e36e436e,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,9.0,2112800,True,0
265,TargetedFedPhoenix,1,0.25,20,74.0999984741211,8.532779500004835,"[2, 85, 50, 23, 46, 82, 83, 20, 49, 6]","[26600793, 26601790, 26602787, 26603784, 26604781, 26605778, 26606775, 26607772, 26608769, 26609766]",b358b00cd9a48e00b1d682d9b2b0fe00faf7f3a10a407b3faed0bd21f44969e5,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,0,0.0,135,8.777777777777779,2112800,True,0
266,TargetedFedPhoenix,1,0.25,20,75.93000030517578,8.321565399994142,"[3, 42, 84, 62, 69, 25, 23, 76, 52, 75]","[26700796, 26701793, 26702790, 26703787, 26704784, 26705781, 26706778, 26707775, 26708772, 26709769]",f71d8ebe001dccea17dae501cd9ced2c1b27a0d7124cad5ca55fb26d85dde018,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,8.5,2112800,True,0
267,TargetedFedPhoenix,1,0.25,20,67.1500015258789,6.827127800002927,"[4, 95, 1, 21, 83, 23, 48, 78, 42, 31]","[26800799, 26801796, 26802793, 26803790, 26804787, 26805784, 26806781, 26807778, 26808775, 26809772]",0420707a640476dcecba41e4f96d73f3bbea29c535af6171b886c298886065a6,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,4,0.02962962962962963,131,7.888888888888889,2112800,True,0
268,TargetedFedPhoenix,1,0.25,20,54.869998931884766,6.241113100011717,"[38, 6, 37, 55, 34, 97, 98, 74, 56, 45]","[26900802, 26901799, 26902796, 26903793, 26904790, 26905787, 26906784, 26907781, 26908778, 26909775]",3c067776ec09732e4116cf30b13fafe650d243bfcef3df847da068229951a1e2,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,9.222222222222221,2112800,True,0
269,TargetedFedPhoenix,1,0.25,20,73.23999786376953,6.6344641000032425,"[54, 93, 74, 85, 16, 98, 50, 59, 70, 3]","[27000805, 27001802, 27002799, 27003796, 27004793, 27005790, 27006787, 27007784, 27008781, 27009778]",c07fddf618a43f808711f7c5d43b8f34b1cfc634a8edbb32373e02bf48b412ed,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,2,0.016666666666666666,118,5.375,2112800,True,0
270,TargetedFedPhoenix,1,0.25,20,70.33000183105469,7.010349200005294,"[39, 20, 43, 1, 78, 0, 60, 31, 15, 6]","[27100808, 27101805, 27102802, 27103799, 27104796, 27105793, 27106790, 27107787, 27108784, 27109781]",0ec27fa27b5d4156e6a4d5ebe11fc61a60c358453138b3243a39bf26ca8457b3,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,1,0.006666666666666667,149,8.9,2112800,True,0
271,TargetedFedPhoenix,1,0.25,20,68.77999877929688,6.402542499999981,"[42, 76, 2, 31, 19, 17, 83, 92, 44, 35]","[27200811, 27201808, 27202805, 27203802, 27204799, 27205796, 27206793, 27207790, 27208787, 27209784]",af8798052bf8a025a0ab82f54c0c402c5872bb98dbac8bbf0e41978c5d9d34f7,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,3,0.02,147,7.4,2112800,True,0
272,TargetedFedPhoenix,1,0.25,20,68.48999786376953,5.851473699993221,"[56, 91, 92, 28, 38, 82, 32, 98, 63, 85]","[27300814, 27301811, 27302808, 27303805, 27304802, 27305799, 27306796, 27307793, 27308790, 27309787]",5d21f05147d4072d16ceed91234624d26f9f3b40811ecccbf4f3af1f4be5c20b,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,2,0.013333333333333334,148,7.0,2112800,True,0
273,TargetedFedPhoenix,1,0.25,20,67.0199966430664,7.929056799999671,"[5, 84, 60, 47, 3, 13, 65, 92, 19, 74]","[27400817, 27401814, 27402811, 27403808, 27404805, 27405802, 27406799, 27407796, 27408793, 27409790]",24ca0ab9e67f6ecbd8943c3a6855696638e54c86f4eff8c9ae4e07633294367e,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,1,0.009523809523809525,104,5.0,2112800,True,0
274,TargetedFedPhoenix,1,0.25,20,50.84000015258789,7.53064440000162,"[59, 45, 39, 67, 6, 78, 84, 80, 22, 57]","[27500820, 27501817, 27502814, 27503811, 27504808, 27505805, 27506802, 27507799, 27508796, 27509793]",8914f20c856e1587a947fd3cc952038ea5ecc61939ef078de83b071e5d76e56b,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,3,0.025,117,6.0,2112800,True,0
275,TargetedFedPhoenix,1,0.25,20,76.5199966430664,6.145185999994283,"[64, 42, 43, 38, 94, 36, 68, 8, 11, 89]","[27600823, 27601820, 27602817, 27603814, 27604811, 27605808, 27606805, 27607802, 27608799, 27609796]",70234acd09a18f38dee7401d42b63c3726f9f466a1ebe5643e20398a3d135209,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,9.625,2112800,True,0
276,TargetedFedPhoenix,1,0.25,20,66.12999725341797,8.33044570000493,"[23, 69, 89, 9, 42, 74, 62, 68, 57, 93]","[27700826, 27701823, 27702820, 27703817, 27704814, 27705811, 27706808, 27707805, 27708802, 27709799]",a4375133e6dae28c66b0e120f78580ffb06168a23a2b340f1c549a02fc8975af,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,0,0.0,150,5.9,2112800,True,0
277,TargetedFedPhoenix,1,0.25,20,76.9800033569336,8.14367510000011,"[85, 66, 93, 44, 48, 13, 3, 21, 23, 39]","[27800829, 27801826, 27802823, 27803820, 27804817, 27805814, 27806811, 27807808, 27808805, 27809802]",a490afec5f0f4187199f3b8a01df73589043dd86b75c1afcf0040f4c63c81aec,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,4.888888888888889,2112800,True,0
278,TargetedFedPhoenix,1,0.25,20,72.73999786376953,8.620700899991789,"[28, 94, 18, 68, 65, 53, 66, 75, 12, 92]","[27900832, 27901829, 27902826, 27903823, 27904820, 27905817, 27906814, 27907811, 27908808, 27909805]",47a755279ca070d557dd0c92648fd7747b8af237d18f448f2778cb2b73ee0e76,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,7.777777777777778,2112800,True,0
279,TargetedFedPhoenix,1,0.25,20,76.33000183105469,6.634276299999328,"[90, 75, 39, 64, 49, 44, 66, 50, 60, 98]","[28000835, 28001832, 28002829, 28003826, 28004823, 28005820, 28006817, 28007814, 28008811, 28009808]",3e94e868eeb6f0ddeb2af0d5905f2e30350c47040d3a24a287854b9907df29d8,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,5.222222222222222,2112800,True,0
280,TargetedFedPhoenix,1,0.25,20,74.88999938964844,7.863926500009256,"[61, 27, 77, 23, 66, 33, 26, 42, 37, 78]","[28100838, 28101835, 28102832, 28103829, 28104826, 28105823, 28106820, 28107817, 28108814, 28109811]",1b24214a131fcc8499d52614abba7e2c37b35f8dc5f2a4e766cbc7a5403885fc,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,11.0,2112800,True,0
281,TargetedFedPhoenix,1,0.25,20,67.4000015258789,6.985023399989586,"[0, 56, 5, 30, 76, 95, 53, 73, 63, 88]","[28200841, 28201838, 28202835, 28203832, 28204829, 28205826, 28206823, 28207820, 28208817, 28209814]",2810fa1e0b185bbc5f3bf4cc1cbd35e69ba6a9c9a5812e58075eb84184d22129,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,2,0.01904761904761905,103,9.142857142857142,2112800,True,0
282,TargetedFedPhoenix,1,0.25,20,62.61000061035156,7.698944999996456,"[84, 89, 68, 64, 78, 62, 28, 30, 49, 41]","[28300844, 28301841, 28302838, 28303835, 28304832, 28305829, 28306826, 28307823, 28308820, 28309817]",2f995f50c0fde58769d22a5ed90d179596e8f164e4ccef83e6eca43fd5af736a,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,4.111111111111111,2112800,True,0
283,TargetedFedPhoenix,1,0.25,20,72.11000061035156,7.056975300001795,"[67, 45, 94, 35, 39, 72, 5, 22, 7, 62]","[28400847, 28401844, 28402841, 28403838, 28404835, 28405832, 28406829, 28407826, 28408823, 28409820]",d21a29a307151085788e070ccbef7af23d0cf5aa74812d689aab37786b0d50c5,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,11,0.08148148148148149,124,7.777777777777778,2112800,True,0
284,TargetedFedPhoenix,1,0.25,20,78.33000183105469,6.5203289999917615,"[90, 91, 9, 58, 98, 5, 97, 92, 55, 12]","[28500850, 28501847, 28502844, 28503841, 28504838, 28505835, 28506832, 28507829, 28508826, 28509823]",477fd925906fe8d11f6d4a25d00fbc5bfcabf89e1802d015022695787bcf7bac,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,0,0.0,135,8.333333333333334,2112800,True,0
285,TargetedFedPhoenix,1,0.25,20,74.62000274658203,6.4633743000013055,"[84, 9, 22, 95, 91, 55, 21, 15, 13, 1]","[28600853, 28601850, 28602847, 28603844, 28604841, 28605838, 28606835, 28607832, 28608829, 28609826]",d14d4dd6534193f322852ac4c59d999f81a33a7034d8d091f534ac9dbe4b2487,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,5,0.03333333333333333,145,5.8,2112800,True,0
286,TargetedFedPhoenix,1,0.25,20,49.060001373291016,7.630946000004769,"[1, 53, 10, 7, 6, 90, 21, 92, 78, 46]","[28700856, 28701853, 28702850, 28703847, 28704844, 28705841, 28706838, 28707835, 28708832, 28709829]",eb690714b95ee38b701316c3e6226c4863bef84de6cccbd303cbfbf163534e9d,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,3.75,2112800,True,0
287,TargetedFedPhoenix,1,0.25,20,72.37999725341797,8.134168599994155,"[85, 92, 66, 58, 24, 86, 82, 2, 7, 64]","[28800859, 28801856, 28802853, 28803850, 28804847, 28805844, 28806841, 28807838, 28808835, 28809832]",040648ffa46031bbc3834504d78141dd5b81a31683f243cb8288408d21cd5e40,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,7.25,2112800,True,0
288,TargetedFedPhoenix,1,0.25,20,68.7699966430664,8.444286099998862,"[40, 50, 36, 99, 33, 79, 62, 74, 16, 22]","[28900862, 28901859, 28902856, 28903853, 28904850, 28905847, 28906844, 28907841, 28908838, 28909835]",4826119b622a795b877cc4694920124258f2a88ec41fcd6059cc2349770e26ec,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,3,0.02857142857142857,102,9.857142857142858,2112800,True,0
289,TargetedFedPhoenix,1,0.25,20,74.20999908447266,7.914719699998386,"[25, 33, 10, 14, 87, 8, 51, 83, 69, 57]","[29000865, 29001862, 29002859, 29003856, 29004853, 29005850, 29006847, 29007844, 29008841, 29009838]",8fae37dfde55cd09fb1a92b9f1a3c9e785405f3f2dc28c91e2ca13871dd63b69,10,6,6,6,0,4,0,0,620,90,530,0.14516129032258066,1,0.011111111111111112,89,10.333333333333334,2112800,True,0
290,TargetedFedPhoenix,1,0.25,20,76.7300033569336,7.120247800005018,"[35, 15, 38, 19, 52, 46, 71, 9, 47, 75]","[29100868, 29101865, 29102862, 29103859, 29104856, 29105853, 29106850, 29107847, 29108844, 29109841]",1bd821643e9c74a91d6ac7fbd2aad8543dac4c1627261b9ce2a432d9e414595f,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,4,0.03333333333333333,116,10.125,2112800,True,0
291,TargetedFedPhoenix,1,0.25,20,74.19999694824219,6.925263400000404,"[86, 92, 14, 8, 45, 38, 60, 63, 82, 46]","[29200871, 29201868, 29202865, 29203862, 29204859, 29205856, 29206853, 29207850, 29208847, 29209844]",315bc2bfd0dfc72f49f024ba2b7d7c44fe2f7f83d9e257bea554c15e16f5914e,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,4,0.02666666666666667,146,4.8,2112800,True,0
292,TargetedFedPhoenix,1,0.25,20,68.5999984741211,7.817280199989909,"[73, 57, 67, 14, 40, 24, 63, 35, 72, 69]","[29300874, 29301871, 29302868, 29303865, 29304862, 29305859, 29306856, 29307853, 29308850, 29309847]",f5a8f7f132cf4373a2f808513b1a283992a3f37a7ce731ddce184dd96c2196d5,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,2,0.013333333333333334,148,4.8,2112800,True,0
293,TargetedFedPhoenix,1,0.25,20,73.08999633789062,6.530341599995154,"[77, 55, 61, 34, 18, 35, 0, 97, 98, 26]","[29400877, 29401874, 29402871, 29403868, 29404865, 29405862, 29406859, 29407856, 29408853, 29409850]",5db118d072ea4eaf45003eb650376c31d18a5445fba75a6e078b2efdf5889465,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,10.333333333333334,2112800,True,0
294,TargetedFedPhoenix,1,0.25,20,73.75,6.196064399991883,"[90, 30, 53, 77, 76, 85, 8, 35, 81, 69]","[29500880, 29501877, 29502874, 29503871, 29504868, 29505865, 29506862, 29507859, 29508856, 29509853]",35de0aa74edc0a8fe90bd3dd04bd4f09272c5e81acb0ff25b39de51724913d87,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,4,0.02962962962962963,131,6.111111111111111,2112800,True,0
295,TargetedFedPhoenix,1,0.25,20,70.19999694824219,8.173224999991362,"[52, 30, 46, 49, 35, 90, 6, 40, 20, 97]","[29600883, 29601880, 29602877, 29603874, 29604871, 29605868, 29606865, 29607862, 29608859, 29609856]",a603e1893a26893a9b741ec6f7509ba46e6f0cda12ce1f470591a26544a66703,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,4.333333333333333,2112800,True,0
296,TargetedFedPhoenix,1,0.25,20,75.80999755859375,7.335970799991628,"[42, 21, 97, 18, 44, 48, 98, 45, 7, 95]","[29700886, 29701883, 29702880, 29703877, 29704874, 29705871, 29706868, 29707865, 29708862, 29709859]",3018bf149a1cc1ea53c2889c6c29d94f373b8e3b49751ae1dcd24099c6b6b75a,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,1,0.006666666666666667,149,9.4,2112800,True,0
297,TargetedFedPhoenix,1,0.25,20,73.6500015258789,7.229281100007938,"[67, 72, 49, 58, 2, 66, 55, 98, 25, 53]","[29800889, 29801886, 29802883, 29803880, 29804877, 29805874, 29806871, 29807868, 29808865, 29809862]",e451ca3671b55f4fe9978b94ab3a0cf6703f895b4717bc12349947d7bfcc8f36,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,3,0.02,147,5.8,2112800,True,0
298,TargetedFedPhoenix,1,0.25,20,63.310001373291016,8.25778729999729,"[16, 2, 36, 77, 86, 40, 87, 33, 95, 75]","[29900892, 29901889, 29902886, 29903883, 29904880, 29905877, 29906874, 29907871, 29908868, 29909865]",48486923f2404d275501f6633e2bc8a34ed4198e7d8400a1c1c205609bc0e9f4,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,2,0.013333333333333334,148,6.3,2112800,True,0
299,TargetedFedPhoenix,1,0.25,20,72.81999969482422,7.712433900000178,"[1, 66, 81, 52, 47, 99, 38, 56, 65, 4]","[30000895, 30001892, 30002889, 30003886, 30004883, 30005880, 30006877, 30007874, 30008871, 30009868]",925299c06e153b04761a091c639c4cb1acdfa18337882abaa9cf3700c2fe8a61,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,2,0.016666666666666666,118,8.75,2112800,True,0
300,TargetedFedPhoenix,1,0.25,20,73.54000091552734,7.4482468999922276,"[73, 93, 90, 66, 22, 52, 77, 18, 71, 39]","[30100898, 30101895, 30102892, 30103889, 30104886, 30105883, 30106880, 30107877, 30108874, 30109871]",2c7fcc54cebd394d113dd221f3b47339cf3879f4129736e880c0c1434d1119fe,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,0,0.0,135,6.666666666666667,2112800,True,0
